scenario,dataset,total_distance_sum,total_time_ms_sum
scenario2,dataset_001,3798.585673,931.494166
scenario2,dataset_002,4129.626419,937.851875
scenario2,dataset_003,4865.567081,918.188542
scenario2,dataset_004,3879.525526,925.425083
scenario2,dataset_005,4164.632175,937.044458
scenario2,dataset_006,4661.502743,913.567417
scenario2,dataset_007,3881.354826,933.655417
scenario2,dataset_008,4081.467144,903.763084
scenario2,dataset_009,4235.696204,911.190000
scenario2,dataset_010,4363.959453,894.346667
scenario2,dataset_011,4829.869485,926.243000
scenario2,dataset_012,3727.980119,927.926958
scenario2,dataset_013,4533.626849,903.997708
scenario2,dataset_014,4026.367229,936.285875
scenario2,dataset_015,4324.704660,928.328458
scenario2,dataset_016,4662.723401,917.064833
scenario2,dataset_017,4718.368432,878.091708
scenario2,dataset_018,4325.009647,912.978625
scenario2,dataset_019,4705.527262,907.124125
scenario2,dataset_020,3883.594807,917.009083
scenario2,dataset_021,4470.855790,911.687000
scenario2,dataset_022,4088.192630,909.027292
scenario2,dataset_023,4158.011005,932.619542
scenario2,dataset_024,4118.497073,913.183708
scenario2,dataset_025,3886.237768,906.266458
scenario2,dataset_026,4446.848860,920.456209
scenario2,dataset_027,4748.817772,917.328042
scenario2,dataset_028,3830.321039,921.664083
scenario2,dataset_029,4821.074686,923.454459
scenario2,dataset_030,4024.850809,929.571000
scenario2,dataset_031,4034.035012,924.882833
scenario2,dataset_032,4271.127335,915.500875
scenario2,dataset_033,4251.018215,901.369750
scenario2,dataset_034,3938.622140,904.014542
scenario2,dataset_035,4204.634253,929.423500
scenario2,dataset_036,3984.579012,905.998167
scenario2,dataset_037,4815.834138,901.911625
scenario2,dataset_038,4847.229633,914.735584
scenario2,dataset_039,4327.705970,914.623875
scenario2,dataset_040,3963.302397,888.921500
scenario2,dataset_041,4891.908350,905.143625
scenario2,dataset_042,4012.889092,909.701208
scenario2,dataset_043,4344.504612,908.425375
scenario2,dataset_044,4503.927307,909.231209
scenario2,dataset_045,4143.206016,903.723791
scenario2,dataset_046,4067.878953,934.491375
scenario2,dataset_047,4087.893002,893.140625
scenario2,dataset_048,4378.489809,906.174916
scenario2,dataset_049,3876.206453,907.055959
scenario2,dataset_050,4146.648434,915.998375
scenario2,dataset_051,4102.560836,939.727417
scenario2,dataset_052,3994.169341,930.535750
scenario2,dataset_053,4790.025627,927.138083
scenario2,dataset_054,4268.048374,900.031458
scenario2,dataset_055,4980.588736,903.763000
scenario2,dataset_056,4290.748685,904.396667
scenario2,dataset_057,4758.703685,897.410250
scenario2,dataset_058,5062.380793,933.030875
scenario2,dataset_059,4940.841838,924.736958
scenario2,dataset_060,4848.476572,926.891417
scenario2,dataset_061,3828.325490,906.244958
scenario2,dataset_062,4209.740402,910.533292
scenario2,dataset_063,3909.270698,899.759375
scenario2,dataset_064,3694.418445,911.079708
scenario2,dataset_065,4201.069184,901.986917
scenario2,dataset_066,4163.554805,893.198291
scenario2,dataset_067,3901.675995,914.769000
scenario2,dataset_068,3754.676108,927.790500
scenario2,dataset_069,4300.493243,901.269250
scenario2,dataset_070,4172.144144,901.244833
scenario2,dataset_071,3869.027963,907.865209
scenario2,dataset_072,4569.351970,888.167625
scenario2,dataset_073,4835.273349,896.537834
scenario2,dataset_074,4299.481319,895.944958
scenario2,dataset_075,3804.024663,894.572750
scenario2,dataset_076,4742.933284,929.011000
scenario2,dataset_077,4094.661832,884.499583
scenario2,dataset_078,4297.210405,885.032208
scenario2,dataset_079,4496.298717,918.720584
scenario2,dataset_080,4009.090829,906.123791
scenario2,dataset_081,3827.186331,904.566292
scenario2,dataset_082,4300.632735,903.657667
scenario2,dataset_083,4541.447404,909.608375
scenario2,dataset_084,3974.069848,916.577250
scenario2,dataset_085,4547.383341,916.168541
scenario2,dataset_086,4282.833256,907.447250
scenario2,dataset_087,4906.498073,904.990000
scenario2,dataset_088,4124.749869,915.328125
scenario2,dataset_089,4208.620950,902.207541
scenario2,dataset_090,4659.039713,916.608708
scenario2,dataset_091,4264.420748,914.903375
scenario2,dataset_092,4238.834385,916.324125
scenario2,dataset_093,4132.547053,903.791167
scenario2,dataset_094,4614.647276,932.311292
scenario2,dataset_095,3904.089353,900.183208
scenario2,dataset_096,4552.350354,902.989875
scenario2,dataset_097,4372.152162,896.620958
scenario2,dataset_098,4526.666698,913.579125
scenario2,dataset_099,5094.234665,914.885208
scenario2,dataset_100,4160.046551,907.963959
