scenario,dataset,total_distance_sum,total_time_ms_sum
scenario2,dataset_001,4335.79,15.03
scenario2,dataset_002,4782.85,17.09
scenario2,dataset_003,5454.31,12.98
scenario2,dataset_004,4137.30,15.10
scenario2,dataset_005,4628.79,13.02
scenario2,dataset_006,5024.11,14.52
scenario2,dataset_007,4378.67,14.42
scenario2,dataset_008,4606.73,14.10
scenario2,dataset_009,4629.41,14.71
scenario2,dataset_010,4795.34,12.65
scenario2,dataset_011,5524.98,12.41
scenario2,dataset_012,4048.61,13.87
scenario2,dataset_013,5057.51,13.48
scenario2,dataset_014,4895.73,13.61
scenario2,dataset_015,4999.23,15.26
scenario2,dataset_016,5352.81,15.25
scenario2,dataset_017,4977.16,14.63
scenario2,dataset_018,4687.61,13.32
scenario2,dataset_019,5060.68,12.22
scenario2,dataset_020,4002.94,13.40
scenario2,dataset_021,4977.02,14.35
scenario2,dataset_022,4463.90,13.21
scenario2,dataset_023,4792.97,13.96
scenario2,dataset_024,5205.76,15.22
scenario2,dataset_025,4548.27,13.98
scenario2,dataset_026,4779.98,15.59
scenario2,dataset_027,5158.22,13.35
scenario2,dataset_028,4393.31,13.39
scenario2,dataset_029,5006.26,15.93
scenario2,dataset_030,4579.63,15.93
scenario2,dataset_031,4473.59,14.08
scenario2,dataset_032,4562.60,12.68
scenario2,dataset_033,4744.79,15.26
scenario2,dataset_034,4709.23,13.47
scenario2,dataset_035,5156.50,14.17
scenario2,dataset_036,4236.02,12.12
scenario2,dataset_037,4996.41,13.81
scenario2,dataset_038,5086.79,13.35
scenario2,dataset_039,5075.93,13.31
scenario2,dataset_040,4346.53,13.86
scenario2,dataset_041,4984.15,13.49
scenario2,dataset_042,4780.71,13.97
scenario2,dataset_043,5002.59,13.02
scenario2,dataset_044,5283.19,14.48
scenario2,dataset_045,4789.74,14.89
scenario2,dataset_046,4549.73,13.75
scenario2,dataset_047,4934.34,15.68
scenario2,dataset_048,4859.32,14.28
scenario2,dataset_049,4069.42,13.11
scenario2,dataset_050,4687.20,15.03
scenario2,dataset_051,4553.93,14.30
scenario2,dataset_052,4493.51,12.65
scenario2,dataset_053,4851.95,13.94
scenario2,dataset_054,4591.64,13.34
scenario2,dataset_055,5320.23,13.01
scenario2,dataset_056,4786.65,13.46
scenario2,dataset_057,5069.13,13.51
scenario2,dataset_058,5000.43,14.20
scenario2,dataset_059,5144.12,13.55
scenario2,dataset_060,5544.19,12.57
scenario2,dataset_061,4464.59,13.96
scenario2,dataset_062,4755.12,15.29
scenario2,dataset_063,4322.09,13.35
scenario2,dataset_064,4703.54,12.91
scenario2,dataset_065,4322.60,14.73
scenario2,dataset_066,4799.54,13.06
scenario2,dataset_067,4503.71,13.11
scenario2,dataset_068,4692.48,13.84
scenario2,dataset_069,4947.74,13.17
scenario2,dataset_070,4658.15,15.40
scenario2,dataset_071,4594.38,14.05
scenario2,dataset_072,4823.30,13.20
scenario2,dataset_073,5335.08,14.77
scenario2,dataset_074,4823.95,15.17
scenario2,dataset_075,4576.77,13.79
scenario2,dataset_076,5291.25,14.53
scenario2,dataset_077,4716.72,13.06
scenario2,dataset_078,5073.76,14.32
scenario2,dataset_079,4865.84,12.70
scenario2,dataset_080,4398.07,15.70
scenario2,dataset_081,4128.65,13.95
scenario2,dataset_082,4702.06,12.25
scenario2,dataset_083,4999.30,14.32
scenario2,dataset_084,4556.24,14.54
scenario2,dataset_085,4787.14,15.45
scenario2,dataset_086,4487.60,14.50
scenario2,dataset_087,5387.16,15.79
scenario2,dataset_088,4559.05,13.36
scenario2,dataset_089,4623.14,13.98
scenario2,dataset_090,4898.77,12.42
scenario2,dataset_091,4478.49,13.24
scenario2,dataset_092,4390.01,12.38
scenario2,dataset_093,4417.63,14.09
scenario2,dataset_094,4984.87,12.95
scenario2,dataset_095,4918.02,13.69
scenario2,dataset_096,5171.32,14.79
scenario2,dataset_097,5150.28,13.24
scenario2,dataset_098,4846.79,14.09
scenario2,dataset_099,5675.10,12.43
scenario2,dataset_100,4593.69,14.89
