scenario,dataset,total_distance_sum,total_time_ms_sum
scenario3,dataset_001,4248.483586,477.336792
scenario3,dataset_002,4598.123467,519.294541
scenario3,dataset_003,6128.893024,429.110542
scenario3,dataset_004,4670.516938,435.614208
scenario3,dataset_005,4887.238980,346.940917
scenario3,dataset_006,5306.111974,476.558583
scenario3,dataset_007,4433.421957,389.642667
scenario3,dataset_008,4611.437400,482.798875
scenario3,dataset_009,5003.350649,324.020458
scenario3,dataset_010,5101.544698,291.097208
scenario3,dataset_011,5928.864670,401.466917
scenario3,dataset_012,4479.955842,270.623250
scenario3,dataset_013,5568.098783,317.218292
scenario3,dataset_014,4637.235404,357.421500
scenario3,dataset_015,5344.142100,441.831375
scenario3,dataset_016,5670.485990,460.519291
scenario3,dataset_017,5417.200148,200.762208
scenario3,dataset_018,5023.932563,303.384208
scenario3,dataset_019,5852.097068,371.781125
scenario3,dataset_020,4537.060701,365.994417
scenario3,dataset_021,5400.978057,423.381709
scenario3,dataset_022,4996.428536,300.380208
scenario3,dataset_023,4814.448877,380.252250
scenario3,dataset_024,4956.571842,346.012833
scenario3,dataset_025,4546.668965,317.203166
scenario3,dataset_026,5263.507097,396.049291
scenario3,dataset_027,5696.865834,313.014708
scenario3,dataset_028,4379.599934,426.993500
scenario3,dataset_029,5835.740489,448.021791
scenario3,dataset_030,4706.074007,337.677209
scenario3,dataset_031,5031.745773,455.142333
scenario3,dataset_032,5092.594757,323.585250
scenario3,dataset_033,4855.477281,437.096375
scenario3,dataset_034,4655.053146,424.514334
scenario3,dataset_035,5116.865271,528.697167
scenario3,dataset_036,4486.850375,435.564833
scenario3,dataset_037,5961.060998,589.026833
scenario3,dataset_038,5895.505727,554.286833
scenario3,dataset_039,4993.593173,582.906792
scenario3,dataset_040,4961.180188,416.242375
scenario3,dataset_041,5981.360718,606.973333
scenario3,dataset_042,4750.014436,316.005584
scenario3,dataset_043,5256.801708,318.120667
scenario3,dataset_044,5391.401284,447.118125
scenario3,dataset_045,4949.100298,642.642625
scenario3,dataset_046,4605.877715,402.711417
scenario3,dataset_047,4815.986134,344.856917
scenario3,dataset_048,5341.815737,446.593916
scenario3,dataset_049,4283.275975,262.711959
scenario3,dataset_050,4913.087266,354.381167
scenario3,dataset_051,4804.034455,450.084583
scenario3,dataset_052,4677.346888,369.000625
scenario3,dataset_053,5803.730840,318.049209
scenario3,dataset_054,5003.325448,469.587709
scenario3,dataset_055,6334.284191,542.648542
scenario3,dataset_056,5060.712135,252.147000
scenario3,dataset_057,5780.613563,279.167750
scenario3,dataset_058,6339.573644,408.355792
scenario3,dataset_059,6261.519708,279.864625
scenario3,dataset_060,6165.991406,347.696750
scenario3,dataset_061,4795.122518,460.868084
scenario3,dataset_062,5130.047826,465.723042
scenario3,dataset_063,4655.462046,510.198542
scenario3,dataset_064,4326.527011,358.804041
scenario3,dataset_065,4778.042415,395.798042
scenario3,dataset_066,5124.430207,353.943375
scenario3,dataset_067,4470.460658,448.045667
scenario3,dataset_068,4470.380135,699.202083
scenario3,dataset_069,5164.263006,387.542625
scenario3,dataset_070,4974.606641,372.640250
scenario3,dataset_071,4587.054305,391.473417
scenario3,dataset_072,5257.349580,432.462375
scenario3,dataset_073,6062.510993,216.252208
scenario3,dataset_074,5198.534204,449.346792
scenario3,dataset_075,4565.404277,505.805542
scenario3,dataset_076,5874.804052,480.005959
scenario3,dataset_077,4784.474639,372.652458
scenario3,dataset_078,5283.768399,494.206125
scenario3,dataset_079,5555.734697,416.898750
scenario3,dataset_080,4444.912479,321.427042
scenario3,dataset_081,4537.450723,482.823667
scenario3,dataset_082,4914.378193,471.634250
scenario3,dataset_083,5534.058257,346.590959
scenario3,dataset_084,4687.394728,320.593417
scenario3,dataset_085,5162.350549,339.770042
scenario3,dataset_086,4918.348774,545.285375
scenario3,dataset_087,5886.583628,461.277750
scenario3,dataset_088,4917.142036,483.581583
scenario3,dataset_089,4678.762976,242.192959
scenario3,dataset_090,5553.071234,396.760875
scenario3,dataset_091,5103.845540,389.520709
scenario3,dataset_092,4870.508441,431.065458
scenario3,dataset_093,5081.212555,461.859792
scenario3,dataset_094,5462.188899,444.734042
scenario3,dataset_095,4867.722454,363.642208
scenario3,dataset_096,5613.259067,328.033959
scenario3,dataset_097,5309.337224,421.624417
scenario3,dataset_098,5132.621859,236.972167
scenario3,dataset_099,6438.740809,398.355292
scenario3,dataset_100,5071.048449,460.701333
