scenario,test_name,total_distance,runtime_ms,tours
"scenario1","dataset_071",4639.08,10.90,"[7, 97, 103] | [2, 92, 109] | [5, 90, 104] | [9, 89, 102] | [1, 79, 88] | [9, 69, 95] | [0, 65, 107] | [2, 64, 87] | [1, 61, 81] | [2, 60, 100] | [1, 59, 63] | [3, 56, 78] | [0, 55, 58] | [6, 54, 73] | [7, 52, 80] | [7, 51, 66] | [1, 48, 72] | [8, 46, 70] | [4, 45, 101] | [0, 44, 47] | [2, 43, 96] | [0, 41, 50] | [1, 40, 42] | [9, 39, 99] | [5, 38, 105] | [4, 37, 83] | [1, 36, 75] | [2, 34, 98] | [0, 33, 74] | [6, 32, 67] | [7, 31, 35] | [9, 29, 49] | [9, 28, 71] | [4, 27, 68] | [1, 26, 82] | [0, 25, 84] | [3, 24, 93] | [0, 23, 91] | [6, 22, 86] | [7, 21, 77] | [8, 20, 106] | [2, 19, 62] | [3, 18, 108] | [7, 17, 53] | [2, 16, 30] | [1, 14, 94] | [6, 13, 15] | [1, 12, 85] | [4, 11, 57] | [6, 10, 76]"
