scenario,test_name,total_distance,runtime_ms,tours
"scenario1","dataset_032",5145.68,9.05,"[0, 104, 109] | [9, 98, 99] | [3, 83, 85] | [4, 79, 94] | [1, 77, 92] | [2, 75, 91] | [6, 74, 102] | [2, 72, 93] | [7, 70, 108] | [2, 69, 88] | [6, 68, 81] | [3, 67, 82] | [6, 61, 101] | [9, 60, 66] | [6, 55, 84] | [4, 50, 59] | [8, 49, 52] | [6, 48, 106] | [6, 46, 53] | [7, 45, 71] | [6, 43, 54] | [8, 42, 51] | [1, 41, 65] | [6, 39, 62] | [3, 38, 73] | [7, 37, 56] | [6, 36, 95] | [9, 35, 86] | [2, 33, 89] | [2, 32, 34] | [3, 30, 90] | [2, 29, 103] | [6, 28, 107] | [4, 27, 47] | [6, 26, 105] | [3, 25, 100] | [9, 24, 96] | [3, 23, 40] | [3, 22, 80] | [2, 20, 58] | [6, 19, 63] | [6, 18, 87] | [6, 17, 64] | [3, 16, 57] | [6, 15, 78] | [1, 14, 21] | [6, 13, 97] | [6, 12, 31] | [8, 11, 44] | [3, 10, 76]"
