scenario,test_name,total_distance,runtime_ms,tours
"scenario1","depot_2_route_1",15.442388,0.798933,"[1, 43, 93]"
"scenario1","depot_2_route_2",16.124515,0.798933,"[1, 79]"
"scenario1","depot_7_route_3",35.060806,0.798933,"[6, 55, 101]"
"scenario1","depot_10_route_4",17.888544,0.798933,"[9, 22]"
"scenario1","depot_6_route_5",21.260292,0.798933,"[5, 105]"
"scenario1","depot_5_route_6",51.493051,0.798933,"[4, 15, 65]"
"scenario1","depot_4_route_7",51.768720,0.798933,"[3, 12, 19]"
"scenario1","depot_1_route_8",56.989817,0.798933,"[0, 10, 24]"
"scenario1","depot_3_route_9",57.564111,0.798933,"[2, 41, 103]"
"scenario1","depot_5_route_10",30.000000,0.798933,"[4, 54]"
"scenario1","depot_9_route_11",31.048349,0.798933,"[8, 73]"
"scenario1","depot_5_route_12",63.595840,0.798933,"[4, 63, 98]"
"scenario1","depot_6_route_13",32.062439,0.798933,"[5, 69]"
"scenario1","depot_8_route_14",32.557641,0.798933,"[7, 90]"
"scenario1","depot_7_route_15",66.863594,0.798933,"[6, 28, 61]"
"scenario1","depot_3_route_16",33.526109,0.798933,"[2, 17]"
"scenario1","depot_10_route_17",67.426674,0.798933,"[9, 42, 92]"
"scenario1","depot_4_route_18",70.122020,0.798933,"[3, 58, 72]"
"scenario1","depot_5_route_19",71.334379,0.798933,"[4, 60, 62]"
"scenario1","depot_9_route_20",73.936939,0.798933,"[8, 37, 64]"
"scenario1","depot_5_route_21",73.966339,0.798933,"[4, 29, 68]"
"scenario1","depot_10_route_22",74.545326,0.798933,"[9, 20, 104]"
"scenario1","depot_7_route_23",76.456990,0.798933,"[6, 38, 89]"
"scenario1","depot_3_route_24",79.154637,0.798933,"[2, 49, 82]"
"scenario1","depot_2_route_25",85.229711,0.798933,"[1, 50, 107]"
"scenario1","depot_2_route_26",86.315946,0.798933,"[1, 34, 86]"
"scenario1","depot_3_route_27",87.184224,0.798933,"[2, 85, 95]"
"scenario1","depot_3_route_28",94.567893,0.798933,"[2, 26, 77]"
"scenario1","depot_7_route_29",96.341540,0.798933,"[6, 96, 109]"
"scenario1","depot_1_route_30",98.203506,0.798933,"[0, 27, 40]"
"scenario1","depot_9_route_31",99.366244,0.798933,"[8, 51, 106]"
"scenario1","depot_3_route_32",103.343416,0.798933,"[2, 16, 84]"
"scenario1","depot_9_route_33",104.052935,0.798933,"[8, 67, 81]"
"scenario1","depot_5_route_34",104.456904,0.798933,"[4, 21, 35]"
"scenario1","depot_1_route_35",107.112724,0.798933,"[0, 47, 87]"
"scenario1","depot_4_route_36",109.737078,0.798933,"[3, 83, 100]"
"scenario1","depot_1_route_37",112.342985,0.798933,"[0, 53, 97]"
"scenario1","depot_5_route_38",117.448880,0.798933,"[4, 52, 91]"
"scenario1","depot_3_route_39",121.016683,0.798933,"[2, 44, 102]"
"scenario1","depot_5_route_40",121.677847,0.798933,"[4, 32, 88]"
"scenario1","depot_1_route_41",125.429346,0.798933,"[0, 18, 99]"
"scenario1","depot_10_route_42",66.483081,0.798933,"[9, 45]"
"scenario1","depot_3_route_43",136.043173,0.798933,"[2, 59, 74]"
"scenario1","depot_4_route_44",138.626342,0.798933,"[3, 33, 46]"
"scenario1","depot_9_route_45",143.110022,0.798933,"[8, 23, 31]"
"scenario1","depot_5_route_46",149.046353,0.798933,"[4, 39, 70]"
"scenario1","depot_4_route_47",149.106680,0.798933,"[3, 36, 56]"
"scenario1","depot_5_route_48",159.726008,0.798933,"[4, 94, 108]"
"scenario1","depot_9_route_49",167.440354,0.798933,"[8, 25, 48]"
"scenario1","depot_4_route_50",179.163505,0.798933,"[3, 11, 76]"
"scenario1","depot_4_route_51",180.665168,0.798933,"[3, 13, 14]"
"scenario1","depot_5_route_52",196.648679,0.798933,"[4, 57, 78]"
"scenario1","depot_5_route_53",200.903920,0.798933,"[4, 30, 75]"
"scenario1","depot_1_route_54",109.288609,0.798933,"[0, 80]"
"scenario1","depot_5_route_55",165.517371,0.798933,"[4, 66]"
"scenario1","depot_9_route_56",170.423003,0.798933,"[8, 71]"
