scenario,test_name,total_distance,runtime_ms,tours
"scenario1","depot_7_route_1",6.324555,0.953560,"[6, 82]"
"scenario1","depot_1_route_2",8.246211,0.953560,"[0, 22]"
"scenario1","depot_7_route_3",34.000891,0.953560,"[6, 50, 56]"
"scenario1","depot_5_route_4",20.000000,0.953560,"[4, 53]"
"scenario1","depot_10_route_5",40.993293,0.953560,"[9, 31, 65]"
"scenario1","depot_9_route_6",41.977386,0.953560,"[8, 29, 90]"
"scenario1","depot_1_route_7",21.540659,0.953560,"[0, 109]"
"scenario1","depot_4_route_8",45.432548,0.953560,"[3, 19, 49]"
"scenario1","depot_8_route_9",26.000000,0.953560,"[7, 106]"
"scenario1","depot_9_route_10",52.860451,0.953560,"[8, 15, 33]"
"scenario1","depot_4_route_11",57.108919,0.953560,"[3, 51, 92]"
"scenario1","depot_5_route_12",57.361392,0.953560,"[4, 91, 95]"
"scenario1","depot_2_route_13",58.775067,0.953560,"[1, 28, 89]"
"scenario1","depot_10_route_14",59.354203,0.953560,"[9, 36, 85]"
"scenario1","depot_9_route_15",61.832015,0.953560,"[8, 17, 74]"
"scenario1","depot_2_route_16",62.577338,0.953560,"[1, 60, 76]"
"scenario1","depot_8_route_17",64.142531,0.953560,"[7, 21, 100]"
"scenario1","depot_1_route_18",64.143532,0.953560,"[0, 41, 55]"
"scenario1","depot_7_route_19",32.249031,0.953560,"[6, 88]"
"scenario1","depot_1_route_20",66.807249,0.953560,"[0, 16, 64]"
"scenario1","depot_7_route_21",36.221541,0.953560,"[6, 75]"
"scenario1","depot_2_route_22",72.761865,0.953560,"[1, 59, 80]"
"scenario1","depot_9_route_23",75.504795,0.953560,"[8, 23, 68]"
"scenario1","depot_8_route_24",38.626416,0.953560,"[7, 81]"
"scenario1","depot_6_route_25",78.734882,0.953560,"[5, 10, 96]"
"scenario1","depot_8_route_26",79.975177,0.953560,"[7, 61, 103]"
"scenario1","depot_3_route_27",82.322341,0.953560,"[2, 27, 40]"
"scenario1","depot_5_route_28",82.819566,0.953560,"[4, 52, 97]"
"scenario1","depot_3_route_29",83.573443,0.953560,"[2, 42, 69]"
"scenario1","depot_10_route_30",42.047592,0.953560,"[9, 12]"
"scenario1","depot_3_route_31",87.763719,0.953560,"[2, 54, 66]"
"scenario1","depot_3_route_32",90.262550,0.953560,"[2, 11, 43]"
"scenario1","depot_7_route_33",94.571931,0.953560,"[6, 63, 93]"
"scenario1","depot_10_route_34",94.729303,0.953560,"[9, 67, 79]"
"scenario1","depot_5_route_35",95.339375,0.953560,"[4, 70, 98]"
"scenario1","depot_2_route_36",95.473370,0.953560,"[1, 25, 86]"
"scenario1","depot_2_route_37",97.974826,0.953560,"[1, 46, 87]"
"scenario1","depot_3_route_38",100.731610,0.953560,"[2, 71, 83]"
"scenario1","depot_8_route_39",101.464212,0.953560,"[7, 62, 78]"
"scenario1","depot_8_route_40",103.493490,0.953560,"[7, 73, 94]"
"scenario1","depot_8_route_41",104.948329,0.953560,"[7, 45, 48]"
"scenario1","depot_7_route_42",107.366061,0.953560,"[6, 57, 84]"
"scenario1","depot_1_route_43",109.424392,0.953560,"[0, 44, 77]"
"scenario1","depot_1_route_44",115.870622,0.953560,"[0, 24, 34]"
"scenario1","depot_8_route_45",116.918666,0.953560,"[7, 13, 108]"
"scenario1","depot_1_route_46",122.549646,0.953560,"[0, 14, 20]"
"scenario1","depot_3_route_47",127.910867,0.953560,"[2, 37, 39]"
"scenario1","depot_4_route_48",133.953993,0.953560,"[3, 47, 99]"
"scenario1","depot_9_route_49",134.672894,0.953560,"[8, 58, 72]"
"scenario1","depot_3_route_50",148.428438,0.953560,"[2, 26, 104]"
"scenario1","depot_6_route_51",162.097234,0.953560,"[5, 35, 107]"
"scenario1","depot_3_route_52",88.566359,0.953560,"[2, 32]"
"scenario1","depot_3_route_53",190.211707,0.953560,"[2, 102, 105]"
"scenario1","depot_3_route_54",210.300441,0.953560,"[2, 18, 101]"
"scenario1","depot_6_route_55",106.470653,0.953560,"[5, 30]"
"scenario1","depot_8_route_56",121.655251,0.953560,"[7, 38]"
