scenario,test_name,total_distance,runtime_ms,tours
"scenario1","depot_6_route_1",14.560220,0.890888,"[5, 13]"
"scenario1","depot_10_route_2",15.231546,0.890888,"[9, 56]"
"scenario1","depot_1_route_3",31.978864,0.890888,"[0, 42, 44]"
"scenario1","depot_2_route_4",34.241758,0.890888,"[1, 92, 102]"
"scenario1","depot_3_route_5",20.000000,0.890888,"[2, 93]"
"scenario1","depot_10_route_6",21.540659,0.890888,"[9, 26]"
"scenario1","depot_7_route_7",22.360680,0.890888,"[6, 77]"
"scenario1","depot_4_route_8",23.323808,0.890888,"[3, 23]"
"scenario1","depot_4_route_9",25.298221,0.890888,"[3, 16]"
"scenario1","depot_3_route_10",51.613793,0.890888,"[2, 10, 69]"
"scenario1","depot_3_route_11",54.715442,0.890888,"[2, 21, 25]"
"scenario1","depot_7_route_12",28.635642,0.890888,"[6, 109]"
"scenario1","depot_8_route_13",61.464800,0.890888,"[7, 33, 35]"
"scenario1","depot_6_route_14",63.076254,0.890888,"[5, 74, 75]"
"scenario1","depot_5_route_15",32.062439,0.890888,"[4, 105]"
"scenario1","depot_1_route_16",64.515961,0.890888,"[0, 34, 45]"
"scenario1","depot_7_route_17",64.891506,0.890888,"[6, 43, 64]"
"scenario1","depot_8_route_18",65.542075,0.890888,"[7, 37, 104]"
"scenario1","depot_8_route_19",68.816384,0.890888,"[7, 24, 107]"
"scenario1","depot_2_route_20",71.026398,0.890888,"[1, 38, 82]"
"scenario1","depot_2_route_21",71.607017,0.890888,"[1, 14, 18]"
"scenario1","depot_2_route_22",72.762894,0.890888,"[1, 63, 96]"
"scenario1","depot_2_route_23",78.236181,0.890888,"[1, 28, 95]"
"scenario1","depot_1_route_24",81.914297,0.890888,"[0, 27, 97]"
"scenario1","depot_6_route_25",82.348003,0.890888,"[5, 17, 83]"
"scenario1","depot_8_route_26",86.222253,0.890888,"[7, 15, 89]"
"scenario1","depot_9_route_27",44.407207,0.890888,"[8, 12]"
"scenario1","depot_6_route_28",93.041356,0.890888,"[5, 30, 68]"
"scenario1","depot_6_route_29",94.276596,0.890888,"[5, 36, 47]"
"scenario1","depot_3_route_30",96.048595,0.890888,"[2, 11, 19]"
"scenario1","depot_8_route_31",96.138223,0.890888,"[7, 39, 80]"
"scenario1","depot_6_route_32",96.601049,0.890888,"[5, 72, 86]"
"scenario1","depot_5_route_33",99.755296,0.890888,"[4, 60, 99]"
"scenario1","depot_4_route_34",100.588643,0.890888,"[3, 76, 85]"
"scenario1","depot_10_route_35",101.524391,0.890888,"[9, 31, 98]"
"scenario1","depot_5_route_36",102.690739,0.890888,"[4, 40, 90]"
"scenario1","depot_2_route_37",104.291357,0.890888,"[1, 53, 88]"
"scenario1","depot_4_route_38",109.289091,0.890888,"[3, 54, 100]"
"scenario1","depot_3_route_39",111.355986,0.890888,"[2, 22, 62]"
"scenario1","depot_1_route_40",113.040538,0.890888,"[0, 48, 78]"
"scenario1","depot_2_route_41",113.225248,0.890888,"[1, 79, 84]"
"scenario1","depot_7_route_42",116.134933,0.890888,"[6, 52, 103]"
"scenario1","depot_6_route_43",120.608621,0.890888,"[5, 41, 106]"
"scenario1","depot_8_route_44",66.241981,0.890888,"[7, 51]"
"scenario1","depot_1_route_45",136.367678,0.890888,"[0, 57, 94]"
"scenario1","depot_6_route_46",139.815617,0.890888,"[5, 58, 73]"
"scenario1","depot_6_route_47",140.401184,0.890888,"[5, 49, 59]"
"scenario1","depot_2_route_48",141.616044,0.890888,"[1, 32, 46]"
"scenario1","depot_1_route_49",151.099080,0.890888,"[0, 67, 91]"
"scenario1","depot_4_route_50",154.969286,0.890888,"[3, 20, 87]"
"scenario1","depot_10_route_51",156.746563,0.890888,"[9, 55, 81]"
"scenario1","depot_8_route_52",166.104829,0.890888,"[7, 61, 71]"
"scenario1","depot_3_route_53",181.688858,0.890888,"[2, 66, 70]"
"scenario1","depot_2_route_54",186.527882,0.890888,"[1, 29, 101]"
"scenario1","depot_9_route_55",103.788246,0.890888,"[8, 108]"
"scenario1","depot_6_route_56",247.195836,0.890888,"[5, 50, 65]"
