scenario,test_name,total_distance,runtime_ms,tours
"scenario1","depot_5_route_1",6.324555,1.167520,"[4, 74]"
"scenario1","depot_4_route_2",10.000000,1.167520,"[3, 64]"
"scenario1","depot_3_route_3",23.337556,1.167520,"[2, 26, 97]"
"scenario1","depot_2_route_4",33.480511,1.167520,"[1, 69, 90]"
"scenario1","depot_1_route_5",35.091057,1.167520,"[0, 29, 108]"
"scenario1","depot_7_route_6",18.973666,1.167520,"[6, 93]"
"scenario1","depot_1_route_7",21.540659,1.167520,"[0, 50]"
"scenario1","depot_4_route_8",47.357533,1.167520,"[3, 20, 104]"
"scenario1","depot_5_route_9",47.552204,1.167520,"[4, 56, 85]"
"scenario1","depot_6_route_10",50.542249,1.167520,"[5, 77, 87]"
"scenario1","depot_1_route_11",54.417445,1.167520,"[0, 11, 70]"
"scenario1","depot_5_route_12",57.861479,1.167520,"[4, 15, 54]"
"scenario1","depot_5_route_13",64.106639,1.167520,"[4, 78, 83]"
"scenario1","depot_7_route_14",68.724260,1.167520,"[6, 23, 80]"
"scenario1","depot_6_route_15",69.426273,1.167520,"[5, 24, 60]"
"scenario1","depot_10_route_16",70.626305,1.167520,"[9, 55, 71]"
"scenario1","depot_8_route_17",73.115367,1.167520,"[7, 67, 68]"
"scenario1","depot_6_route_18",73.303758,1.167520,"[5, 27, 57]"
"scenario1","depot_9_route_19",74.374989,1.167520,"[8, 19, 61]"
"scenario1","depot_1_route_20",76.240467,1.167520,"[0, 28, 86]"
"scenario1","depot_9_route_21",77.408314,1.167520,"[8, 39, 100]"
"scenario1","depot_8_route_22",79.844267,1.167520,"[7, 79, 106]"
"scenario1","depot_5_route_23",80.623897,1.167520,"[4, 47, 102]"
"scenario1","depot_6_route_24",81.889987,1.167520,"[5, 34, 73]"
"scenario1","depot_6_route_25",83.130912,1.167520,"[5, 46, 75]"
"scenario1","depot_5_route_26",89.669853,1.167520,"[4, 84, 89]"
"scenario1","depot_8_route_27",90.429423,1.167520,"[7, 18, 109]"
"scenario1","depot_6_route_28",101.366771,1.167520,"[5, 22, 103]"
"scenario1","depot_1_route_29",101.403240,1.167520,"[0, 40, 44]"
"scenario1","depot_10_route_30",101.616514,1.167520,"[9, 31, 95]"
"scenario1","depot_10_route_31",101.769177,1.167520,"[9, 82, 99]"
"scenario1","depot_3_route_32",102.182787,1.167520,"[2, 12, 17]"
"scenario1","depot_8_route_33",102.658422,1.167520,"[7, 14, 32]"
"scenario1","depot_2_route_34",105.489964,1.167520,"[1, 51, 107]"
"scenario1","depot_5_route_35",106.118116,1.167520,"[4, 13, 62]"
"scenario1","depot_9_route_36",106.812853,1.167520,"[8, 42, 96]"
"scenario1","depot_3_route_37",107.441631,1.167520,"[2, 38, 52]"
"scenario1","depot_4_route_38",113.041297,1.167520,"[3, 88, 101]"
"scenario1","depot_6_route_39",126.095665,1.167520,"[5, 16, 81]"
"scenario1","depot_1_route_40",129.279362,1.167520,"[0, 33, 53]"
"scenario1","depot_3_route_41",135.827742,1.167520,"[2, 72, 91]"
"scenario1","depot_8_route_42",138.609191,1.167520,"[7, 43, 76]"
"scenario1","depot_1_route_43",141.276254,1.167520,"[0, 21, 59]"
"scenario1","depot_5_route_44",161.899553,1.167520,"[4, 63, 92]"
"scenario1","depot_5_route_45",162.054265,1.167520,"[4, 25, 41]"
"scenario1","depot_5_route_46",172.069943,1.167520,"[4, 10, 98]"
"scenario1","depot_3_route_47",180.639272,1.167520,"[2, 36, 37]"
"scenario1","depot_6_route_48",181.503007,1.167520,"[5, 48, 65]"
"scenario1","depot_10_route_49",218.764233,1.167520,"[9, 49, 105]"
"scenario1","depot_5_route_50",234.012239,1.167520,"[4, 58, 66]"
"scenario1","depot_5_route_51",258.014165,1.167520,"[4, 35, 45]"
"scenario1","depot_8_route_52",144.734239,1.167520,"[7, 94]"
"scenario1","depot_5_route_53",264.401210,1.167520,"[4, 30]"
