scenario,dataset,total_distance_sum,total_time_ms_sum
scenario3,dataset_001,4347.88,3.77
scenario3,dataset_002,4680.89,3.14
scenario3,dataset_003,6226.05,4.24
scenario3,dataset_004,4771.72,2.57
scenario3,dataset_005,4957.30,3.94
scenario3,dataset_006,5381.03,4.04
scenario3,dataset_007,4484.60,3.25
scenario3,dataset_008,4684.14,2.50
scenario3,dataset_009,5070.08,4.35
scenario3,dataset_010,5214.76,4.62
scenario3,dataset_011,6034.56,5.09
scenario3,dataset_012,4610.25,4.96
scenario3,dataset_013,5657.54,5.36
scenario3,dataset_014,4716.60,4.76
scenario3,dataset_015,5412.67,6.13
scenario3,dataset_016,5697.38,5.70
scenario3,dataset_017,5483.57,6.77
scenario3,dataset_018,5112.31,4.70
scenario3,dataset_019,5967.67,7.71
scenario3,dataset_020,4606.60,5.31
scenario3,dataset_021,5525.87,2.90
scenario3,dataset_022,5088.28,5.65
scenario3,dataset_023,4883.18,5.05
scenario3,dataset_024,5012.25,3.19
scenario3,dataset_025,4717.16,2.82
scenario3,dataset_026,5374.25,2.98
scenario3,dataset_027,5859.27,4.04
scenario3,dataset_028,4447.63,3.63
scenario3,dataset_029,5932.45,4.80
scenario3,dataset_030,4756.07,3.38
scenario3,dataset_031,5141.24,3.20
scenario3,dataset_032,5174.40,5.13
scenario3,dataset_033,4909.03,3.87
scenario3,dataset_034,4790.51,3.86
scenario3,dataset_035,5316.88,2.57
scenario3,dataset_036,4514.04,4.81
scenario3,dataset_037,6126.83,5.63
scenario3,dataset_038,6041.07,2.78
scenario3,dataset_039,5077.60,6.64
scenario3,dataset_040,5102.48,4.40
scenario3,dataset_041,6110.74,5.50
scenario3,dataset_042,4847.92,7.43
scenario3,dataset_043,5423.37,8.48
scenario3,dataset_044,5443.37,6.10
scenario3,dataset_045,5039.72,6.27
scenario3,dataset_046,4701.86,6.62
scenario3,dataset_047,4933.24,7.01
scenario3,dataset_048,5475.29,3.78
scenario3,dataset_049,4428.01,2.51
scenario3,dataset_050,4967.43,7.31
scenario3,dataset_051,4938.10,4.90
scenario3,dataset_052,4716.85,5.19
scenario3,dataset_053,5925.41,10.86
scenario3,dataset_054,5081.05,7.41
scenario3,dataset_055,6423.69,10.25
scenario3,dataset_056,5252.47,2.71
scenario3,dataset_057,6028.18,8.25
scenario3,dataset_058,6439.97,6.40
scenario3,dataset_059,6337.04,3.77
scenario3,dataset_060,6294.56,2.61
scenario3,dataset_061,4844.70,2.37
scenario3,dataset_062,5192.48,4.86
scenario3,dataset_063,4766.12,3.49
scenario3,dataset_064,4489.40,2.47
scenario3,dataset_065,4874.43,4.34
scenario3,dataset_066,5256.05,5.23
scenario3,dataset_067,4556.17,5.15
scenario3,dataset_068,4519.20,4.34
scenario3,dataset_069,5306.96,7.19
scenario3,dataset_070,5158.68,6.27
scenario3,dataset_071,4685.83,5.37
scenario3,dataset_072,5334.85,8.40
scenario3,dataset_073,6136.69,9.52
scenario3,dataset_074,5324.76,7.84
scenario3,dataset_075,4699.94,8.86
scenario3,dataset_076,5954.81,8.46
scenario3,dataset_077,4818.86,6.02
scenario3,dataset_078,5384.09,5.44
scenario3,dataset_079,5682.90,11.19
scenario3,dataset_080,4517.14,4.65
scenario3,dataset_081,4735.53,6.80
scenario3,dataset_082,5104.00,3.02
scenario3,dataset_083,5630.70,8.92
scenario3,dataset_084,4778.66,5.27
scenario3,dataset_085,5260.07,5.82
scenario3,dataset_086,5046.33,4.84
scenario3,dataset_087,6032.72,8.73
scenario3,dataset_088,5017.72,3.46
scenario3,dataset_089,4767.33,3.03
scenario3,dataset_090,5654.14,2.26
scenario3,dataset_091,5255.52,5.26
scenario3,dataset_092,5034.43,5.06
scenario3,dataset_093,5153.33,2.66
scenario3,dataset_094,5506.29,8.81
scenario3,dataset_095,4946.74,5.46
scenario3,dataset_096,5700.74,5.88
scenario3,dataset_097,5455.79,4.52
scenario3,dataset_098,5282.03,4.85
scenario3,dataset_099,6627.52,8.05
scenario3,dataset_100,5088.82,5.98
