scenario,dataset,total_distance_sum,total_time_ms_sum
scenario3,dataset_001,4248.483586,312.124083
scenario3,dataset_002,4598.123467,414.648875
scenario3,dataset_003,6128.893024,368.969083
scenario3,dataset_004,4670.516938,378.813708
scenario3,dataset_005,4887.238980,259.554167
scenario3,dataset_006,5306.111974,401.347125
scenario3,dataset_007,4433.421957,311.005041
scenario3,dataset_008,4611.437400,353.966000
scenario3,dataset_009,5003.350649,233.348083
scenario3,dataset_010,5101.544698,284.016792
scenario3,dataset_011,5928.864670,322.783833
scenario3,dataset_012,4479.955842,268.996167
scenario3,dataset_013,5568.098783,257.169541
scenario3,dataset_014,4637.235404,266.500500
scenario3,dataset_015,5344.142100,384.154416
scenario3,dataset_016,5670.485990,281.888584
scenario3,dataset_017,5417.200148,183.711292
scenario3,dataset_018,5023.932563,230.087666
scenario3,dataset_019,5852.097068,265.633583
scenario3,dataset_020,4537.060701,315.637417
scenario3,dataset_021,5400.978057,332.566042
scenario3,dataset_022,4996.428536,232.970416
scenario3,dataset_023,4814.448877,291.382000
scenario3,dataset_024,4956.571842,275.426208
scenario3,dataset_025,4546.668965,221.725875
scenario3,dataset_026,5263.507097,347.761584
scenario3,dataset_027,5696.865834,225.439417
scenario3,dataset_028,4379.599934,318.784667
scenario3,dataset_029,5835.740489,322.521333
scenario3,dataset_030,4706.074007,288.198375
scenario3,dataset_031,5031.745773,298.821708
scenario3,dataset_032,5092.594757,278.311750
scenario3,dataset_033,4855.477281,292.140875
scenario3,dataset_034,4655.053146,330.527791
scenario3,dataset_035,5116.865271,413.423791
scenario3,dataset_036,4486.850375,297.099000
scenario3,dataset_037,5961.060998,442.141792
scenario3,dataset_038,5895.505727,449.584000
scenario3,dataset_039,4993.593173,493.867584
scenario3,dataset_040,4961.180188,312.095500
scenario3,dataset_041,5981.360718,465.169416
scenario3,dataset_042,4750.014436,230.369167
scenario3,dataset_043,5256.801708,260.917250
scenario3,dataset_044,5391.401284,338.542708
scenario3,dataset_045,4949.100298,449.918084
scenario3,dataset_046,4605.877715,306.892125
scenario3,dataset_047,4815.986134,252.505167
scenario3,dataset_048,5341.815737,343.505750
scenario3,dataset_049,4283.275975,228.534125
scenario3,dataset_050,4913.087266,278.326416
scenario3,dataset_051,4804.034455,277.790125
scenario3,dataset_052,4677.346888,322.771417
scenario3,dataset_053,5803.730840,254.806458
scenario3,dataset_054,5003.325448,333.447792
scenario3,dataset_055,6334.284191,540.284042
scenario3,dataset_056,5060.712135,259.279166
scenario3,dataset_057,5780.613563,258.916583
scenario3,dataset_058,6339.573644,328.406125
scenario3,dataset_059,6261.519708,210.518542
scenario3,dataset_060,6165.991406,269.061625
scenario3,dataset_061,4795.122518,324.427250
scenario3,dataset_062,5130.047826,359.974083
scenario3,dataset_063,4655.462046,326.219667
scenario3,dataset_064,4326.527011,288.009292
scenario3,dataset_065,4778.042415,289.225083
scenario3,dataset_066,5124.430207,275.550625
scenario3,dataset_067,4470.460658,355.737625
scenario3,dataset_068,4470.380135,529.387333
scenario3,dataset_069,5164.263006,295.593834
scenario3,dataset_070,4974.606641,254.594709
scenario3,dataset_071,4587.054305,277.484500
scenario3,dataset_072,5257.349580,308.773292
scenario3,dataset_073,6062.510993,173.216000
scenario3,dataset_074,5198.534204,313.248875
scenario3,dataset_075,4565.404277,384.213750
scenario3,dataset_076,5874.804052,385.615500
scenario3,dataset_077,4784.474639,276.397708
scenario3,dataset_078,5283.768399,394.377375
scenario3,dataset_079,5555.734697,276.099416
scenario3,dataset_080,4444.912479,236.454334
scenario3,dataset_081,4537.450723,343.917125
scenario3,dataset_082,4914.378193,327.378291
scenario3,dataset_083,5534.058257,244.920041
scenario3,dataset_084,4687.394728,254.540500
scenario3,dataset_085,5162.350549,289.933959
scenario3,dataset_086,4918.348774,422.771541
scenario3,dataset_087,5886.583628,363.315792
scenario3,dataset_088,4917.142036,384.618917
scenario3,dataset_089,4678.762976,190.652292
scenario3,dataset_090,5553.071234,301.267292
scenario3,dataset_091,5103.845540,302.949458
scenario3,dataset_092,4870.508441,336.767375
scenario3,dataset_093,5081.212555,332.990750
scenario3,dataset_094,5462.188899,350.290375
scenario3,dataset_095,4867.722454,266.557333
scenario3,dataset_096,5613.259067,256.686292
scenario3,dataset_097,5309.337224,323.983417
scenario3,dataset_098,5132.621859,155.807042
scenario3,dataset_099,6438.740809,298.909792
scenario3,dataset_100,5071.048449,379.705333
