scenario,dataset,total_distance_sum,total_time_ms_sum
scenario1,dataset_001,4347.88,2.99
scenario1,dataset_002,4680.89,2.94
scenario1,dataset_003,6226.05,3.18
scenario1,dataset_004,4771.72,2.95
scenario1,dataset_005,4957.30,2.83
scenario1,dataset_006,5381.03,3.12
scenario1,dataset_007,4484.60,2.97
scenario1,dataset_008,4684.14,6.88
scenario1,dataset_009,5070.08,5.78
scenario1,dataset_010,5214.76,6.53
scenario1,dataset_011,6034.56,8.10
scenario1,dataset_012,4610.25,5.14
scenario1,dataset_013,5657.54,5.92
scenario1,dataset_014,4716.60,4.92
scenario1,dataset_015,5412.67,5.87
scenario1,dataset_016,5697.38,5.57
scenario1,dataset_017,5483.57,5.04
scenario1,dataset_018,5112.31,4.56
scenario1,dataset_019,5967.67,7.78
scenario1,dataset_020,4606.60,5.86
scenario1,dataset_021,5525.87,6.03
scenario1,dataset_022,5088.28,4.64
scenario1,dataset_023,4883.18,5.94
scenario1,dataset_024,5012.25,5.34
scenario1,dataset_025,4717.16,5.24
scenario1,dataset_026,5374.25,7.57
scenario1,dataset_027,5859.27,6.53
scenario1,dataset_028,4447.63,3.25
scenario1,dataset_029,5932.45,3.93
scenario1,dataset_030,4756.07,4.82
scenario1,dataset_031,5141.24,6.01
scenario1,dataset_032,5174.40,4.33
scenario1,dataset_033,4909.03,4.25
scenario1,dataset_034,4790.51,2.35
scenario1,dataset_035,5316.88,1.97
scenario1,dataset_036,4514.04,1.70
scenario1,dataset_037,6126.83,3.00
scenario1,dataset_038,6041.07,3.04
scenario1,dataset_039,5077.60,2.14
scenario1,dataset_040,5102.48,1.66
scenario1,dataset_041,6110.74,2.86
scenario1,dataset_042,4847.92,2.82
scenario1,dataset_043,5423.37,3.09
scenario1,dataset_044,5443.37,1.64
scenario1,dataset_045,5039.72,2.26
scenario1,dataset_046,4701.86,2.60
scenario1,dataset_047,4933.24,3.19
scenario1,dataset_048,5475.29,3.37
scenario1,dataset_049,4428.01,5.61
scenario1,dataset_050,4967.43,4.89
scenario1,dataset_051,4938.10,5.59
scenario1,dataset_052,4716.85,7.48
scenario1,dataset_053,5925.41,7.27
scenario1,dataset_054,5081.05,4.86
scenario1,dataset_055,6423.69,5.76
scenario1,dataset_056,5252.47,2.70
scenario1,dataset_057,6028.18,5.09
scenario1,dataset_058,6439.97,5.39
scenario1,dataset_059,6337.04,1.85
scenario1,dataset_060,6294.56,5.49
scenario1,dataset_061,4844.70,4.58
scenario1,dataset_062,5192.48,4.61
scenario1,dataset_063,4766.12,5.67
scenario1,dataset_064,4489.40,5.53
scenario1,dataset_065,4874.43,5.07
scenario1,dataset_066,5256.05,5.23
scenario1,dataset_067,4556.17,7.58
scenario1,dataset_068,4519.20,5.05
scenario1,dataset_069,5306.96,5.41
scenario1,dataset_070,5158.68,3.96
scenario1,dataset_071,4685.83,6.77
scenario1,dataset_072,5334.85,5.53
scenario1,dataset_073,6136.69,7.43
scenario1,dataset_074,5324.76,8.20
scenario1,dataset_075,4699.94,5.80
scenario1,dataset_076,5954.81,5.61
scenario1,dataset_077,4818.86,2.96
scenario1,dataset_078,5384.09,6.49
scenario1,dataset_079,5682.90,7.19
scenario1,dataset_080,4517.14,4.43
scenario1,dataset_081,4735.53,4.10
scenario1,dataset_082,5104.00,6.85
scenario1,dataset_083,5630.70,6.75
scenario1,dataset_084,4778.66,4.69
scenario1,dataset_085,5260.07,6.22
scenario1,dataset_086,5046.33,4.20
scenario1,dataset_087,6032.72,6.41
scenario1,dataset_088,5017.72,3.07
scenario1,dataset_089,4767.33,1.58
scenario1,dataset_090,5654.14,4.76
scenario1,dataset_091,5255.52,5.49
scenario1,dataset_092,5034.43,7.02
scenario1,dataset_093,5153.33,5.31
scenario1,dataset_094,5506.29,6.50
scenario1,dataset_095,4946.74,2.54
scenario1,dataset_096,5700.74,5.99
scenario1,dataset_097,5455.79,2.81
scenario1,dataset_098,5282.03,5.33
scenario1,dataset_099,6627.52,7.01
scenario1,dataset_100,5088.82,6.19
