scenario,dataset,total_distance_sum,total_time_ms_sum
scenario2,dataset_001,3058.845283,19252.941583
scenario2,dataset_002,3322.099561,31263.480750
scenario2,dataset_003,4001.691778,17737.938792
scenario2,dataset_004,3262.951036,31699.328542
scenario2,dataset_005,3381.133937,26313.583959
scenario2,dataset_006,3705.813576,25214.010834
scenario2,dataset_007,3201.587170,29413.818042
scenario2,dataset_008,3193.080092,15502.383458
scenario2,dataset_009,3476.055134,33691.313916
scenario2,dataset_010,3509.930814,13706.811083
scenario2,dataset_011,3968.635363,33927.612041
scenario2,dataset_012,3163.669490,32935.180542
scenario2,dataset_013,3782.749471,25226.265625
scenario2,dataset_014,3240.827247,19446.398417
scenario2,dataset_015,3684.891948,18821.286125
scenario2,dataset_016,3726.383891,33334.804334
scenario2,dataset_017,3771.417685,35066.314208
scenario2,dataset_018,3551.463795,29192.390291
scenario2,dataset_019,3927.771253,29998.778000
scenario2,dataset_020,3156.882160,18634.177875
scenario2,dataset_021,3622.449421,23218.614541
scenario2,dataset_022,3525.158809,26057.575167
scenario2,dataset_023,3386.063642,16257.428958
scenario2,dataset_024,3407.826506,30388.396458
scenario2,dataset_025,3237.480724,31087.555000
scenario2,dataset_026,3556.956275,19872.500459
scenario2,dataset_027,3707.390446,35465.014500
scenario2,dataset_028,3120.497273,30484.979541
scenario2,dataset_029,3810.861653,18090.448959
scenario2,dataset_030,3318.321592,19473.981584
scenario2,dataset_031,3454.572354,24640.390083
scenario2,dataset_032,3599.256473,32235.944791
scenario2,dataset_033,3448.694207,30258.490792
scenario2,dataset_034,3302.352183,18195.989333
scenario2,dataset_035,3554.596056,22906.832583
scenario2,dataset_036,3177.565481,20373.608083
scenario2,dataset_037,3950.471267,32337.078917
scenario2,dataset_038,3787.882928,19725.627792
scenario2,dataset_039,3495.123757,27564.231208
scenario2,dataset_040,3453.810141,30044.824041
scenario2,dataset_041,3974.110335,49113.244709
scenario2,dataset_042,3290.225161,18735.678750
scenario2,dataset_043,3574.443049,36059.763250
scenario2,dataset_044,3702.592400,36849.816583
scenario2,dataset_045,3444.067608,32065.651250
scenario2,dataset_046,3279.953371,24043.423417
scenario2,dataset_047,3404.163718,40420.898833
scenario2,dataset_048,3684.739537,34569.403417
scenario2,dataset_049,3159.623154,23207.113083
scenario2,dataset_050,3407.854798,36157.401291
scenario2,dataset_051,3417.950304,27669.750625
scenario2,dataset_052,3333.274296,19843.050166
scenario2,dataset_053,3851.188367,19445.298791
scenario2,dataset_054,3483.882432,33524.858417
scenario2,dataset_055,4038.223748,18870.703750
scenario2,dataset_056,3575.584993,27920.205375
scenario2,dataset_057,3854.243503,23397.154167
scenario2,dataset_058,4030.094891,28364.568416
scenario2,dataset_059,4028.275835,20918.350083
scenario2,dataset_060,4028.060949,21374.465167
scenario2,dataset_061,3304.747170,32483.601958
scenario2,dataset_062,3465.783009,23988.582500
scenario2,dataset_063,3248.075549,34052.511708
scenario2,dataset_064,3095.134792,21670.635875
scenario2,dataset_065,3383.696824,15646.681875
scenario2,dataset_066,3570.254697,25137.751667
scenario2,dataset_067,3205.416993,24088.957542
scenario2,dataset_068,3304.317142,33469.821416
scenario2,dataset_069,3531.073492,14795.413959
scenario2,dataset_070,3484.947707,27921.013541
scenario2,dataset_071,3280.833448,33155.670083
scenario2,dataset_072,3662.105024,27942.184917
scenario2,dataset_073,3982.640953,21606.593291
scenario2,dataset_074,3573.857549,18997.202750
scenario2,dataset_075,3247.774435,23945.139875
scenario2,dataset_076,3925.023489,26380.630584
scenario2,dataset_077,3376.619131,27670.840292
scenario2,dataset_078,3619.325530,35394.259958
scenario2,dataset_079,3757.739465,26235.714417
scenario2,dataset_080,3156.162865,19685.910083
scenario2,dataset_081,3207.280065,28253.457458
scenario2,dataset_082,3463.962684,44752.331583
scenario2,dataset_083,3753.876030,32442.914417
scenario2,dataset_084,3327.323354,21301.211791
scenario2,dataset_085,3507.593633,30849.852167
scenario2,dataset_086,3519.058241,25695.442541
scenario2,dataset_087,3930.844326,36902.548375
scenario2,dataset_088,3405.625197,23611.141083
scenario2,dataset_089,3436.212102,26898.253333
scenario2,dataset_090,3789.504947,37491.637000
scenario2,dataset_091,3518.879193,21515.829125
scenario2,dataset_092,3403.630638,37519.819333
scenario2,dataset_093,3376.138868,40925.090208
scenario2,dataset_094,3720.279921,30662.580375
scenario2,dataset_095,3421.805668,27802.686750
scenario2,dataset_096,3764.511143,25217.514917
scenario2,dataset_097,3555.880741,18734.345500
scenario2,dataset_098,3597.627880,38564.976667
scenario2,dataset_099,4226.966294,25437.706500
scenario2,dataset_100,3525.203522,40815.768625
