scenario,dataset,total_distance_sum,total_time_ms_sum
scenario1,dataset_001,4248.483586,349.139417
scenario1,dataset_002,4598.123467,348.347750
scenario1,dataset_003,6128.893024,393.541209
scenario1,dataset_004,4670.516938,332.116083
scenario1,dataset_005,4887.238980,301.921541
scenario1,dataset_006,5306.111974,373.556250
scenario1,dataset_007,4433.421957,299.551167
scenario1,dataset_008,4611.437400,368.294916
scenario1,dataset_009,5003.350649,222.152000
scenario1,dataset_010,5101.544698,267.963334
scenario1,dataset_011,5928.864670,318.050208
scenario1,dataset_012,4479.955842,268.850958
scenario1,dataset_013,5568.098783,261.876583
scenario1,dataset_014,4637.235404,276.604125
scenario1,dataset_015,5344.142100,342.869708
scenario1,dataset_016,5670.485990,310.725500
scenario1,dataset_017,5417.200148,188.855250
scenario1,dataset_018,5023.932563,231.516667
scenario1,dataset_019,5852.097068,311.278833
scenario1,dataset_020,4537.060701,314.481291
scenario1,dataset_021,5400.978057,319.917375
scenario1,dataset_022,4996.428536,249.508334
scenario1,dataset_023,4814.448877,284.529208
scenario1,dataset_024,4956.571842,279.085833
scenario1,dataset_025,4546.668965,249.446375
scenario1,dataset_026,5263.507097,294.222292
scenario1,dataset_027,5696.865834,197.820792
scenario1,dataset_028,4379.599934,334.282375
scenario1,dataset_029,5835.740489,312.951292
scenario1,dataset_030,4706.074007,290.893041
scenario1,dataset_031,5031.745773,322.333667
scenario1,dataset_032,5092.594757,288.436459
scenario1,dataset_033,4855.477281,277.999541
scenario1,dataset_034,4655.053146,373.855042
scenario1,dataset_035,5116.865271,391.313541
scenario1,dataset_036,4486.850375,308.004959
scenario1,dataset_037,5961.060998,422.635500
scenario1,dataset_038,5895.505727,374.809750
scenario1,dataset_039,4993.593173,451.549667
scenario1,dataset_040,4961.180188,307.641167
scenario1,dataset_041,5981.360718,466.242667
scenario1,dataset_042,4750.014436,238.504500
scenario1,dataset_043,5256.801708,257.147291
scenario1,dataset_044,5391.401284,353.745792
scenario1,dataset_045,4949.100298,512.390625
scenario1,dataset_046,4605.877715,316.702459
scenario1,dataset_047,4815.986134,261.572583
scenario1,dataset_048,5341.815737,396.318125
scenario1,dataset_049,4283.275975,240.959417
scenario1,dataset_050,4913.087266,277.961416
scenario1,dataset_051,4804.034455,297.781667
scenario1,dataset_052,4677.346888,308.059083
scenario1,dataset_053,5803.730840,275.324417
scenario1,dataset_054,5003.325448,343.186125
scenario1,dataset_055,6334.284191,436.870541
scenario1,dataset_056,5060.712135,184.977333
scenario1,dataset_057,5780.613563,245.527417
scenario1,dataset_058,6339.573644,346.102833
scenario1,dataset_059,6261.519708,182.207833
scenario1,dataset_060,6165.991406,266.492958
scenario1,dataset_061,4795.122518,342.224250
scenario1,dataset_062,5130.047826,392.218958
scenario1,dataset_063,4655.462046,330.606500
scenario1,dataset_064,4326.527011,296.721459
scenario1,dataset_065,4778.042415,296.229500
scenario1,dataset_066,5124.430207,303.527084
scenario1,dataset_067,4470.460658,278.511833
scenario1,dataset_068,4470.380135,438.677542
scenario1,dataset_069,5164.263006,306.044166
scenario1,dataset_070,4974.606641,258.977166
scenario1,dataset_071,4587.054305,299.761167
scenario1,dataset_072,5257.349580,314.217750
scenario1,dataset_073,6062.510993,208.205125
scenario1,dataset_074,5198.534204,313.532542
scenario1,dataset_075,4565.404277,343.978250
scenario1,dataset_076,5874.804052,385.226833
scenario1,dataset_077,4784.474639,238.104541
scenario1,dataset_078,5283.768399,364.098334
scenario1,dataset_079,5555.734697,293.564292
scenario1,dataset_080,4444.912479,253.431833
scenario1,dataset_081,4537.450723,395.456709
scenario1,dataset_082,4914.378193,427.412083
scenario1,dataset_083,5534.058257,289.755167
scenario1,dataset_084,4687.394728,289.922625
scenario1,dataset_085,5162.350549,279.623042
scenario1,dataset_086,4918.348774,411.289625
scenario1,dataset_087,5886.583628,323.056541
scenario1,dataset_088,4917.142036,368.650667
scenario1,dataset_089,4678.762976,193.327584
scenario1,dataset_090,5553.071234,287.366083
scenario1,dataset_091,5103.845540,290.526833
scenario1,dataset_092,4870.508441,332.973000
scenario1,dataset_093,5081.212555,328.734417
scenario1,dataset_094,5462.188899,335.043708
scenario1,dataset_095,4867.722454,277.346791
scenario1,dataset_096,5613.259067,245.222208
scenario1,dataset_097,5309.337224,320.931542
scenario1,dataset_098,5132.621859,174.404250
scenario1,dataset_099,6438.740809,321.071709
scenario1,dataset_100,5071.048449,384.543042
