scenario,dataset,total_distance_sum,total_time_ms_sum
scenario2,dataset_001,3449.09,14.34
scenario2,dataset_002,4024.96,16.22
scenario2,dataset_003,4389.88,11.85
scenario2,dataset_004,3748.87,14.09
scenario2,dataset_005,4245.46,12.05
scenario2,dataset_006,4275.27,13.77
scenario2,dataset_007,3960.54,13.68
scenario2,dataset_008,3736.56,13.25
scenario2,dataset_009,4336.29,14.68
scenario2,dataset_010,4394.52,12.86
scenario2,dataset_011,4698.08,12.26
scenario2,dataset_012,4045.54,13.83
scenario2,dataset_013,4441.57,13.13
scenario2,dataset_014,3855.97,13.41
scenario2,dataset_015,4450.24,15.21
scenario2,dataset_016,4352.13,15.54
scenario2,dataset_017,4381.74,14.85
scenario2,dataset_018,3979.08,13.52
scenario2,dataset_019,4439.43,12.39
scenario2,dataset_020,3768.72,13.65
scenario2,dataset_021,4205.94,14.80
scenario2,dataset_022,4052.33,13.74
scenario2,dataset_023,3752.20,14.19
scenario2,dataset_024,4265.85,15.57
scenario2,dataset_025,3814.61,15.09
scenario2,dataset_026,4017.89,15.40
scenario2,dataset_027,4199.08,12.84
scenario2,dataset_028,3796.44,12.50
scenario2,dataset_029,4559.06,14.78
scenario2,dataset_030,3917.39,14.82
scenario2,dataset_031,4021.72,13.31
scenario2,dataset_032,3965.60,11.99
scenario2,dataset_033,3710.42,14.79
scenario2,dataset_034,4035.76,13.43
scenario2,dataset_035,4098.13,14.26
scenario2,dataset_036,3756.55,12.52
scenario2,dataset_037,4594.63,14.38
scenario2,dataset_038,4599.27,13.78
scenario2,dataset_039,4006.56,13.68
scenario2,dataset_040,4051.50,14.16
scenario2,dataset_041,4617.73,13.84
scenario2,dataset_042,3996.25,14.04
scenario2,dataset_043,4396.88,13.27
scenario2,dataset_044,4378.96,15.02
scenario2,dataset_045,4213.53,17.28
scenario2,dataset_046,4003.83,14.59
scenario2,dataset_047,4008.26,15.59
scenario2,dataset_048,4310.52,13.65
scenario2,dataset_049,3647.25,11.83
scenario2,dataset_050,4180.84,13.90
scenario2,dataset_051,4229.25,13.41
scenario2,dataset_052,3958.63,11.56
scenario2,dataset_053,4399.36,12.95
scenario2,dataset_054,4383.31,12.50
scenario2,dataset_055,4705.69,12.04
scenario2,dataset_056,4347.58,12.71
scenario2,dataset_057,4266.85,12.54
scenario2,dataset_058,4564.11,13.32
scenario2,dataset_059,4774.44,12.66
scenario2,dataset_060,4468.79,11.96
scenario2,dataset_061,3788.12,13.42
scenario2,dataset_062,4050.08,14.92
scenario2,dataset_063,4067.76,13.36
scenario2,dataset_064,3593.10,13.62
scenario2,dataset_065,4019.40,15.02
scenario2,dataset_066,4453.31,13.03
scenario2,dataset_067,3839.69,12.26
scenario2,dataset_068,3807.78,12.82
scenario2,dataset_069,3931.34,12.40
scenario2,dataset_070,4037.92,14.76
scenario2,dataset_071,4043.68,13.43
scenario2,dataset_072,4286.73,12.77
scenario2,dataset_073,4745.35,14.63
scenario2,dataset_074,4063.25,14.87
scenario2,dataset_075,3784.56,13.62
scenario2,dataset_076,4769.73,14.95
scenario2,dataset_077,4059.95,13.49
scenario2,dataset_078,4427.46,14.99
scenario2,dataset_079,4303.37,13.01
scenario2,dataset_080,3682.60,16.25
scenario2,dataset_081,3768.84,14.97
scenario2,dataset_082,4125.67,12.71
scenario2,dataset_083,4426.65,13.89
scenario2,dataset_084,3852.49,13.84
scenario2,dataset_085,4285.79,14.52
scenario2,dataset_086,4319.29,13.97
scenario2,dataset_087,4558.35,15.34
scenario2,dataset_088,4256.69,12.57
scenario2,dataset_089,3943.72,13.57
scenario2,dataset_090,4396.45,11.66
scenario2,dataset_091,3831.16,12.11
scenario2,dataset_092,3763.06,11.42
scenario2,dataset_093,3733.39,13.54
scenario2,dataset_094,4426.64,12.40
scenario2,dataset_095,4101.12,13.30
scenario2,dataset_096,4420.46,14.49
scenario2,dataset_097,4190.79,13.34
scenario2,dataset_098,4095.33,14.19
scenario2,dataset_099,4747.56,12.67
scenario2,dataset_100,4106.83,15.38
