scenario,dataset,total_distance_sum,total_time_ms_sum
scenario3,dataset_001,4447.199247,57.652875
scenario3,dataset_002,4796.505168,50.029375
scenario3,dataset_003,6536.972473,53.202041
scenario3,dataset_004,4993.568046,50.070583
scenario3,dataset_005,5141.998274,54.642375
scenario3,dataset_006,5605.731182,53.984791
scenario3,dataset_007,4618.509371,53.860416
scenario3,dataset_008,4854.267071,54.248625
scenario3,dataset_009,5202.383726,50.502500
scenario3,dataset_010,5344.553205,43.961500
scenario3,dataset_011,6140.262080,65.525542
scenario3,dataset_012,4617.464825,49.837084
scenario3,dataset_013,5853.692146,44.205958
scenario3,dataset_014,4888.643252,56.616875
scenario3,dataset_015,5572.197412,43.498458
scenario3,dataset_016,5982.932680,45.728250
scenario3,dataset_017,5742.328939,50.922917
scenario3,dataset_018,5387.481120,42.378209
scenario3,dataset_019,6010.240379,53.399542
scenario3,dataset_020,4681.212150,49.241750
scenario3,dataset_021,5604.575895,55.186709
scenario3,dataset_022,5351.575999,43.257834
scenario3,dataset_023,5076.425811,84.657667
scenario3,dataset_024,5251.477658,43.990792
scenario3,dataset_025,4742.475289,35.469625
scenario3,dataset_026,5459.634985,35.866084
scenario3,dataset_027,5987.071949,60.155666
scenario3,dataset_028,4528.608088,34.399625
scenario3,dataset_029,6094.630375,37.486833
scenario3,dataset_030,4839.619631,57.226875
scenario3,dataset_031,5254.528691,34.546667
scenario3,dataset_032,5307.738643,36.450750
scenario3,dataset_033,5103.846053,36.350000
scenario3,dataset_034,4851.291410,38.438333
scenario3,dataset_035,5358.474736,36.351875
scenario3,dataset_036,4759.132772,34.744959
scenario3,dataset_037,6185.500072,36.538000
scenario3,dataset_038,6044.818837,57.605166
scenario3,dataset_039,5173.518683,40.850041
scenario3,dataset_040,5104.858036,68.530041
scenario3,dataset_041,6325.797855,46.787000
scenario3,dataset_042,4960.543445,54.107458
scenario3,dataset_043,5510.514943,71.808583
scenario3,dataset_044,5733.146566,46.725416
scenario3,dataset_045,5137.144965,44.326167
scenario3,dataset_046,4835.268557,41.941917
scenario3,dataset_047,5087.123139,34.026708
scenario3,dataset_048,5611.292759,38.789291
scenario3,dataset_049,4410.510241,34.732875
scenario3,dataset_050,5261.025363,35.818375
scenario3,dataset_051,4929.887333,37.907417
scenario3,dataset_052,4813.446155,42.156292
scenario3,dataset_053,6066.615397,38.331667
scenario3,dataset_054,5252.637813,58.107459
scenario3,dataset_055,6424.979864,44.601208
scenario3,dataset_056,5363.333564,50.809083
scenario3,dataset_057,6212.272323,47.474958
scenario3,dataset_058,6641.349024,53.175166
scenario3,dataset_059,6444.145362,36.653583
scenario3,dataset_060,6452.357339,57.936958
scenario3,dataset_061,5000.437251,36.178250
scenario3,dataset_062,5358.661635,52.658875
scenario3,dataset_063,5015.039267,34.849042
scenario3,dataset_064,4529.783954,44.688791
scenario3,dataset_065,5088.255353,41.873542
scenario3,dataset_066,5410.684179,35.602708
scenario3,dataset_067,4716.083464,41.066000
scenario3,dataset_068,4647.697384,49.603042
scenario3,dataset_069,5241.365013,35.268875
scenario3,dataset_070,5286.209645,43.774625
scenario3,dataset_071,4781.601118,48.834167
scenario3,dataset_072,5624.501174,34.984000
scenario3,dataset_073,6203.556599,36.889167
scenario3,dataset_074,5401.059842,50.934250
scenario3,dataset_075,4704.779978,40.204333
scenario3,dataset_076,6155.028210,40.146166
scenario3,dataset_077,4910.667237,47.824209
scenario3,dataset_078,5501.739412,35.484334
scenario3,dataset_079,5865.280665,62.827500
scenario3,dataset_080,4727.724059,48.847084
scenario3,dataset_081,4817.400049,43.775416
scenario3,dataset_082,5275.837284,43.192792
scenario3,dataset_083,5780.784269,46.095667
scenario3,dataset_084,4982.995988,42.418083
scenario3,dataset_085,5433.646019,38.042166
scenario3,dataset_086,5261.006602,48.413417
scenario3,dataset_087,6274.390847,51.035916
scenario3,dataset_088,5231.644125,47.264709
scenario3,dataset_089,4859.062518,46.536500
scenario3,dataset_090,5872.730504,46.764958
scenario3,dataset_091,5393.862019,35.267541
scenario3,dataset_092,5088.444548,42.188708
scenario3,dataset_093,5311.688791,41.754875
scenario3,dataset_094,5700.245523,41.371625
scenario3,dataset_095,5182.468782,46.042291
scenario3,dataset_096,5766.857044,35.029000
scenario3,dataset_097,5575.791015,36.162166
scenario3,dataset_098,5287.291344,36.097916
scenario3,dataset_099,6617.722194,37.943792
scenario3,dataset_100,5323.297744,36.857417
