scenario,dataset,total_distance_sum,total_time_ms_sum
scenario2,dataset_001,3496.46,5.32
scenario2,dataset_002,3892.38,4.63
scenario2,dataset_003,4557.66,5.88
scenario2,dataset_004,3784.73,4.87
scenario2,dataset_005,3847.88,5.09
scenario2,dataset_006,4268.81,5.31
scenario2,dataset_007,3746.47,4.81
scenario2,dataset_008,3845.92,5.98
scenario2,dataset_009,4232.75,5.44
scenario2,dataset_010,4209.02,3.57
scenario2,dataset_011,4622.09,7.10
scenario2,dataset_012,3573.21,4.75
scenario2,dataset_013,4620.96,3.37
scenario2,dataset_014,3835.51,3.08
scenario2,dataset_015,4204.93,8.86
scenario2,dataset_016,4262.97,6.34
scenario2,dataset_017,4382.38,3.19
scenario2,dataset_018,3987.17,7.96
scenario2,dataset_019,4578.07,7.04
scenario2,dataset_020,3564.38,7.39
scenario2,dataset_021,4130.21,4.37
scenario2,dataset_022,4022.50,5.80
scenario2,dataset_023,3845.67,6.05
scenario2,dataset_024,3916.24,5.19
scenario2,dataset_025,3952.77,3.09
scenario2,dataset_026,4295.23,6.57
scenario2,dataset_027,4483.12,7.92
scenario2,dataset_028,3765.40,5.79
scenario2,dataset_029,4464.84,4.06
scenario2,dataset_030,3834.16,6.53
scenario2,dataset_031,4024.65,8.05
scenario2,dataset_032,4097.15,7.18
scenario2,dataset_033,3947.31,6.59
scenario2,dataset_034,3984.01,6.76
scenario2,dataset_035,4223.81,6.44
scenario2,dataset_036,3663.08,3.09
scenario2,dataset_037,4579.38,10.88
scenario2,dataset_038,4599.70,7.37
scenario2,dataset_039,4164.15,6.28
scenario2,dataset_040,4041.65,8.15
scenario2,dataset_041,4614.65,6.22
scenario2,dataset_042,3580.03,6.43
scenario2,dataset_043,4631.48,7.01
scenario2,dataset_044,4333.31,8.16
scenario2,dataset_045,3960.70,8.08
scenario2,dataset_046,4036.02,5.99
scenario2,dataset_047,4141.14,3.59
scenario2,dataset_048,4355.16,8.02
scenario2,dataset_049,3963.33,7.16
scenario2,dataset_050,3974.95,6.09
scenario2,dataset_051,3972.18,5.18
scenario2,dataset_052,3755.08,8.36
scenario2,dataset_053,4647.58,9.16
scenario2,dataset_054,4194.01,5.39
scenario2,dataset_055,5268.11,7.03
scenario2,dataset_056,4096.12,6.16
scenario2,dataset_057,4501.87,6.67
scenario2,dataset_058,4994.66,4.18
scenario2,dataset_059,4653.40,6.96
scenario2,dataset_060,4819.80,6.42
scenario2,dataset_061,3980.20,5.57
scenario2,dataset_062,4295.16,7.71
scenario2,dataset_063,3974.59,5.95
scenario2,dataset_064,3481.48,4.56
scenario2,dataset_065,3898.72,2.97
scenario2,dataset_066,4207.35,7.19
scenario2,dataset_067,3792.01,4.45
scenario2,dataset_068,3829.71,5.37
scenario2,dataset_069,4219.71,5.35
scenario2,dataset_070,4128.36,9.48
scenario2,dataset_071,3770.91,6.18
scenario2,dataset_072,4234.41,5.92
scenario2,dataset_073,4490.31,10.83
scenario2,dataset_074,4008.74,7.86
scenario2,dataset_075,3645.92,5.54
scenario2,dataset_076,4514.31,3.85
scenario2,dataset_077,3798.48,3.99
scenario2,dataset_078,4285.63,6.74
scenario2,dataset_079,4233.24,9.32
scenario2,dataset_080,3879.94,6.23
scenario2,dataset_081,3781.38,6.58
scenario2,dataset_082,4120.84,8.79
scenario2,dataset_083,4547.80,8.14
scenario2,dataset_084,3903.48,5.96
scenario2,dataset_085,4230.60,6.56
scenario2,dataset_086,3959.93,3.10
scenario2,dataset_087,4714.31,8.20
scenario2,dataset_088,4471.77,6.10
scenario2,dataset_089,4055.41,5.01
scenario2,dataset_090,4370.40,2.98
scenario2,dataset_091,3971.24,9.24
scenario2,dataset_092,4071.05,7.50
scenario2,dataset_093,3943.64,3.46
scenario2,dataset_094,4242.56,7.00
scenario2,dataset_095,3912.25,3.20
scenario2,dataset_096,4257.60,5.63
scenario2,dataset_097,4442.38,5.85
scenario2,dataset_098,4403.09,3.24
scenario2,dataset_099,4721.22,6.43
scenario2,dataset_100,3853.10,5.99
