scenario,test_name,total_distance,runtime_ms,tours
"scenario2","cluster_01.json",275.38,0.15,"[0, 5, 2, 6, 3] | [0, 7, 1, 8] | [0, 4]"
"scenario2","cluster_02.json",253.28,0.09,"[0, 1, 5, 3] | [0, 2, 6] | [0, 4]"
"scenario2","cluster_03.json",1009.00,0.36,"[0, 3, 15, 1] | [0, 8, 14, 5] | [0, 10, 4, 13] | [0, 16, 9, 12, 11] | [0, 2, 6] | [0, 7]"
"scenario2","cluster_04.json",748.28,0.66,"[0, 11, 2, 5] | [0, 10, 9] | [0, 8, 6] | [0, 7, 14, 12, 13] | [0, 1, 3] | [0, 4]"
"scenario2","cluster_05.json",215.06,0.32,"[0, 1, 4, 5] | [0, 8, 6, 7] | [0, 2, 3]"
"scenario2","cluster_06.json",158.80,0.20,"[0, 6, 2, 3, 4] | [0, 1, 5]"
"scenario2","cluster_07.json",733.22,0.70,"[0, 7, 13, 5, 4] | [0, 14, 3, 12, 6] | [0, 10, 11, 8] | [0, 1, 2] | [0, 9]"
"scenario2","cluster_08.json",652.38,0.77,"[0, 8, 7, 11, 1] | [0, 13, 9] | [0, 12, 5] | [0, 4, 10, 14] | [0, 3, 6] | [0, 2]"
"scenario2","cluster_09.json",196.72,0.33,"[0, 4, 3, 5, 6] | [0, 8, 1, 2] | [0, 7]"
"scenario2","cluster_10.json",605.54,0.60,"[0, 7, 5, 6] | [0, 4, 11, 8, 3] | [0, 12, 1, 9] | [0, 2, 10]"
