scenario,test_name,total_distance,runtime_ms,tours
"scenario2","cluster_01.json",218.92,0.07,"[0, 4, 2, 3] | [0, 1]"
"scenario2","cluster_02.json",457.32,0.06,"[0, 4, 3, 1] | [0, 2]"
"scenario2","cluster_03.json",283.46,0.09,"[0, 4, 3, 6] | [0, 5, 2] | [0, 1]"
"scenario2","cluster_04.json",529.69,0.54,"[0, 9, 1, 8] | [0, 5, 3, 10] | [0, 7, 4] | [0, 2, 6]"
"scenario2","cluster_05.json",559.08,0.48,"[0, 7, 9, 4] | [0, 8, 5] | [0, 1, 6] | [0, 10, 2] | [0, 3]"
"scenario2","cluster_06.json",1189.13,0.47,"[0, 1, 9, 7, 6] | [0, 13, 8, 4] | [0, 14, 2, 10] | [0, 3, 5, 12] | [0, 11, 15] | [0, 16]"
"scenario2","cluster_07.json",213.87,0.15,"[0, 3, 2, 7] | [0, 8, 1, 6] | [0, 5, 4]"
"scenario2","cluster_08.json",376.65,0.23,"[0, 10, 4, 6] | [0, 1, 8, 9, 5] | [0, 3, 2] | [0, 7]"
"scenario2","cluster_09.json",159.68,0.10,"[0, 6, 1, 5, 4] | [0, 2, 3]"
"scenario2","cluster_10.json",1990.54,1.18,"[0, 27, 7, 2, 8] | [0, 15, 6, 9] | [0, 13, 23] | [0, 4, 31] | [0, 32, 14, 1, 30] | [0, 29, 16] | [0, 11, 18] | [0, 3, 20, 17, 25] | [0, 21, 5, 19] | [0, 24, 26, 12] | [0, 22, 10] | [0, 28]"
