scenario,test_name,total_distance,runtime_ms,tours
"scenario2","cluster_01.json",123.10,0.04,"[0, 2, 1]"
"scenario2","cluster_02.json",464.38,0.25,"[0, 6, 7, 1] | [0, 5, 2, 11] | [0, 12, 4, 3, 10] | [0, 8, 9]"
"scenario2","cluster_03.json",487.57,0.31,"[0, 2, 8, 3, 6] | [0, 7, 12] | [0, 5, 4] | [0, 11, 10, 9] | [0, 1]"
"scenario2","cluster_04.json",423.14,0.56,"[0, 11, 1, 5] | [0, 10, 2, 8] | [0, 14, 7, 12, 4] | [0, 9, 3] | [0, 13, 6]"
"scenario2","cluster_05.json",1434.37,1.53,"[0, 7, 11, 12] | [0, 14, 1, 8] | [0, 10, 13, 22, 15] | [0, 26, 5, 23, 16] | [0, 18, 25] | [0, 9, 2] | [0, 19, 3, 4] | [0, 20, 17] | [0, 6, 21] | [0, 24]"
"scenario2","cluster_06.json",537.58,0.40,"[0, 6, 5, 3] | [0, 12, 2, 11] | [0, 10, 4, 1] | [0, 9, 8] | [0, 7]"
"scenario2","cluster_07.json",165.78,0.14,"[0, 1, 5, 2] | [0, 6, 3] | [0, 4]"
"scenario2","cluster_08.json",26.68,0.04,"[0, 2, 1]"
"scenario2","cluster_09.json",271.16,0.14,"[0, 3, 6] | [0, 5, 2] | [0, 1, 4]"
"scenario2","cluster_10.json",443.11,0.50,"[0, 4, 7, 2] | [0, 14, 8, 1, 9] | [0, 5, 10, 12] | [0, 6, 3] | [0, 13, 11]"
