scenario,test_name,total_distance,runtime_ms,tours
"scenario2","cluster_01.json",141.61,0.19,"[0, 3, 1, 4] | [0, 2, 7, 6] | [0, 5, 8]"
"scenario2","cluster_02.json",996.24,1.53,"[0, 2, 8, 10] | [0, 12, 9] | [0, 1, 7] | [0, 22, 3, 19] | [0, 16, 13, 21] | [0, 6, 20, 17] | [0, 18, 14] | [0, 11, 15, 4, 5]"
"scenario2","cluster_03.json",646.22,0.79,"[0, 8, 5] | [0, 6, 4] | [0, 3, 2, 7] | [0, 14, 11, 1, 13] | [0, 12, 10] | [0, 9]"
"scenario2","cluster_04.json",142.17,0.14,"[0, 4, 1, 2] | [0, 3]"
"scenario2","cluster_05.json",335.97,0.29,"[0, 8, 2, 4] | [0, 7, 3, 1] | [0, 5, 6]"
"scenario2","cluster_06.json",741.62,1.14,"[0, 6, 5, 8] | [0, 3, 9, 10, 14] | [0, 12, 15, 1] | [0, 13, 18] | [0, 11, 4] | [0, 7, 17] | [0, 16, 2]"
"scenario2","cluster_07.json",42.47,0.04,"[0, 1, 2]"
"scenario2","cluster_08.json",669.24,1.03,"[0, 10, 1, 6] | [0, 8, 2, 14, 11] | [0, 12, 3, 16] | [0, 9, 15, 18] | [0, 17, 5] | [0, 7, 4] | [0, 13]"
"scenario2","cluster_09.json",212.09,0.23,"[0, 6, 2, 3, 4] | [0, 5, 1]"
"scenario2","cluster_10.json",340.56,0.18,"[0, 5, 4, 1] | [0, 6, 3] | [0, 2]"
