scenario,test_name,total_distance,runtime_ms,tours
"scenario2","cluster_01.json",345.53,0.15,"[0, 8, 1, 3] | [0, 7, 4] | [0, 2, 6] | [0, 5]"
"scenario2","cluster_02.json",200.88,0.09,"[0, 6, 1, 2, 3] | [0, 4, 5]"
"scenario2","cluster_03.json",1503.38,1.49,"[0, 5, 12, 13] | [0, 6, 19, 9] | [0, 10, 3, 7] | [0, 11, 14, 16] | [0, 20, 18, 1] | [0, 17, 2, 8] | [0, 15, 4]"
"scenario2","cluster_04.json",157.54,0.14,"[0, 4, 1, 2] | [0, 3]"
"scenario2","cluster_05.json",288.67,0.27,"[0, 3, 4, 1, 2] | [0, 8, 6, 7] | [0, 5]"
"scenario2","cluster_06.json",200.99,0.13,"[0, 3, 4] | [0, 1, 2]"
"scenario2","cluster_07.json",2064.18,4.24,"[0, 3, 19, 7, 13] | [0, 36, 4, 9, 10] | [0, 29, 8, 22] | [0, 2, 12, 16] | [0, 21, 14, 28] | [0, 11, 23, 24] | [0, 34, 25, 5, 6] | [0, 32, 26, 1, 20] | [0, 31, 30, 35] | [0, 18, 27, 15] | [0, 33, 17]"
"scenario2","cluster_08.json",273.75,0.29,"[0, 3, 4, 2] | [0, 8, 1, 5] | [0, 6, 7]"
"scenario2","cluster_09.json",155.29,0.21,"[0, 6, 1, 4, 2] | [0, 5, 3]"
"scenario2","cluster_10.json",238.72,0.17,"[0, 6, 4, 5] | [0, 2, 1] | [0, 3]"
