scenario,test_name,total_distance,runtime_ms,tours
"scenario2","cluster_01.json",197.13,0.20,"[0, 4, 8, 1] | [0, 3, 6, 5] | [0, 7, 2]"
"scenario2","cluster_02.json",260.33,0.08,"[0, 4, 3] | [0, 5, 1] | [0, 6, 2]"
"scenario2","cluster_03.json",645.48,0.54,"[0, 14, 6, 13] | [0, 9, 10, 1] | [0, 8, 4, 11, 12] | [0, 5, 2] | [0, 3, 7]"
"scenario2","cluster_04.json",611.86,0.39,"[0, 1, 8, 5] | [0, 7, 10] | [0, 3, 9] | [0, 4, 2] | [0, 6]"
"scenario2","cluster_05.json",922.25,0.92,"[0, 13, 5, 1] | [0, 9, 6] | [0, 12, 2] | [0, 8, 15, 7] | [0, 16, 4, 11, 14] | [0, 10, 3]"
"scenario2","cluster_06.json",1143.91,1.29,"[0, 1, 20, 6, 12] | [0, 3, 7, 8, 13] | [0, 11, 4, 9] | [0, 17, 16, 10] | [0, 15, 14, 18] | [0, 5, 2] | [0, 19]"
"scenario2","cluster_07.json",574.37,0.32,"[0, 7, 2, 5] | [0, 8, 6, 3] | [0, 1, 4]"
"scenario2","cluster_08.json",395.84,0.32,"[0, 6, 3, 8] | [0, 4, 1, 5] | [0, 2, 7]"
"scenario2","cluster_09.json",119.47,0.15,"[0, 2, 3] | [0, 4, 1]"
"scenario2","cluster_10.json",381.53,0.29,"[0, 3, 6] | [0, 1, 4] | [0, 8, 2, 7, 5]"
