scenario,test_name,total_distance,runtime_ms,tours
"scenario2","cluster_01.json",217.80,0.10,"[0, 6, 2, 4, 5] | [0, 3, 1]"
"scenario2","cluster_02.json",289.51,0.08,"[0, 3, 4] | [0, 2, 5] | [0, 6, 1]"
"scenario2","cluster_03.json",1460.10,1.84,"[0, 1, 19, 13] | [0, 10, 21] | [0, 23, 7] | [0, 14, 11, 8, 4] | [0, 26, 5, 17] | [0, 16, 9, 22] | [0, 20, 18, 6] | [0, 15, 25] | [0, 3, 24, 2] | [0, 12]"
"scenario2","cluster_04.json",228.70,0.40,"[0, 1, 2, 3] | [0, 8, 5, 6] | [0, 4, 7]"
"scenario2","cluster_05.json",627.41,0.66,"[0, 11, 1, 4] | [0, 14, 2, 13, 7] | [0, 9, 10] | [0, 6, 12] | [0, 8, 3] | [0, 5]"
"scenario2","cluster_06.json",140.78,0.19,"[0, 6, 2, 4, 5] | [0, 1, 3]"
"scenario2","cluster_07.json",284.33,0.26,"[0, 7, 4, 2] | [0, 8, 3, 5, 6] | [0, 1]"
"scenario2","cluster_08.json",398.62,0.37,"[0, 6, 5, 4] | [0, 10, 2, 8, 7] | [0, 1, 9] | [0, 3]"
"scenario2","cluster_09.json",649.71,0.48,"[0, 1, 3, 9] | [0, 11, 6, 4] | [0, 7, 13, 8] | [0, 2, 12] | [0, 5, 14] | [0, 10]"
"scenario2","cluster_10.json",326.45,0.18,"[0, 3, 4] | [0, 8, 1] | [0, 6, 2, 7] | [0, 10, 9] | [0, 5]"
