scenario,test_name,total_distance,runtime_ms,tours
"scenario2","cluster_01.json",225.88,0.16,"[0, 8, 4, 6] | [0, 3, 1, 7, 5] | [0, 2]"
"scenario2","cluster_02.json",611.16,0.54,"[0, 10, 11, 2] | [0, 3, 5, 7] | [0, 8, 9, 6] | [0, 1, 4] | [0, 12]"
"scenario2","cluster_03.json",208.46,0.20,"[0, 3, 2] | [0, 1, 6] | [0, 5, 4]"
"scenario2","cluster_04.json",267.70,0.27,"[0, 3, 5] | [0, 7, 2] | [0, 8, 1, 4] | [0, 6]"
"scenario2","cluster_05.json",458.51,0.35,"[0, 2, 5] | [0, 4, 1] | [0, 8, 6, 3] | [0, 7]"
"scenario2","cluster_06.json",518.48,0.83,"[0, 8, 7, 11, 6] | [0, 3, 2, 10] | [0, 13, 9, 4, 12] | [0, 1, 5] | [0, 14]"
"scenario2","cluster_07.json",1164.37,1.22,"[0, 5, 4, 16] | [0, 11, 9] | [0, 7, 15] | [0, 13, 14, 6] | [0, 18, 8, 3, 17] | [0, 2, 12] | [0, 10, 1]"
"scenario2","cluster_08.json",416.77,0.71,"[0, 4, 3, 13] | [0, 1, 12, 7] | [0, 5, 10, 11, 14] | [0, 9, 6] | [0, 8, 2]"
"scenario2","cluster_09.json",771.57,0.79,"[0, 7, 8] | [0, 5, 1] | [0, 4, 12, 9] | [0, 14, 10] | [0, 2, 11] | [0, 3, 6] | [0, 13]"
"scenario2","cluster_10.json",15.62,0.05,"[0, 2, 1]"
