scenario,test_name,total_distance,runtime_ms,tours
"scenario2","cluster_01.json",531.36,0.99,"[0, 3, 8, 4, 5] | [0, 2, 10, 7] | [0, 14, 11, 12] | [0, 6, 9] | [0, 1, 13]"
"scenario2","cluster_02.json",570.82,0.67,"[0, 8, 2, 3] | [0, 5, 9] | [0, 10, 1] | [0, 6, 12, 4] | [0, 7, 11]"
"scenario2","cluster_03.json",832.54,0.87,"[0, 3, 1, 7] | [0, 13, 9, 15] | [0, 10, 14] | [0, 16, 6] | [0, 5, 11, 12] | [0, 8, 4] | [0, 2]"
"scenario2","cluster_04.json",93.08,0.18,"[0, 6, 1, 2, 5] | [0, 4, 3]"
"scenario2","cluster_05.json",93.12,0.12,"[0, 4, 1, 3] | [0, 2]"
"scenario2","cluster_06.json",634.28,0.46,"[0, 7, 4, 5] | [0, 9, 10, 8] | [0, 2, 1] | [0, 3, 6]"
"scenario2","cluster_07.json",190.10,0.12,"[0, 1, 3, 4] | [0, 2]"
"scenario2","cluster_08.json",566.57,0.94,"[0, 16, 5, 12] | [0, 6, 11, 10] | [0, 13, 9, 2, 7] | [0, 14, 4, 15] | [0, 1, 8] | [0, 3]"
"scenario2","cluster_09.json",561.84,0.59,"[0, 4, 5, 2] | [0, 3, 6, 7] | [0, 10, 13, 11, 9] | [0, 8, 12] | [0, 1, 14]"
"scenario2","cluster_10.json",335.15,0.24,"[0, 1, 2, 3] | [0, 8, 5, 4, 6] | [0, 7]"
