scenario,test_name,total_distance,runtime_ms,tours
"scenario2","cluster_01.json",797.34,0.47,"[0, 14, 1, 2] | [0, 4, 6, 9, 3] | [0, 7, 13, 10] | [0, 12, 11] | [0, 8, 5]"
"scenario2","cluster_02.json",176.91,0.09,"[0, 6, 2, 4] | [0, 3, 1] | [0, 5]"
"scenario2","cluster_03.json",449.63,0.26,"[0, 4, 6, 3] | [0, 2, 10, 9, 5] | [0, 12, 1, 11, 8] | [0, 7]"
"scenario2","cluster_04.json",172.75,0.07,"[0, 4, 2, 1] | [0, 3]"
"scenario2","cluster_05.json",300.27,0.22,"[0, 2, 9, 4] | [0, 8, 1, 10] | [0, 3, 6] | [0, 7, 5]"
"scenario2","cluster_06.json",225.83,0.06,"[0, 3, 2, 1] | [0, 4]"
"scenario2","cluster_07.json",729.24,0.36,"[0, 6, 7, 9, 11] | [0, 5, 10, 1] | [0, 14, 12, 3, 13] | [0, 2, 4] | [0, 8]"
"scenario2","cluster_08.json",352.38,0.15,"[0, 3, 5, 7] | [0, 6, 4] | [0, 2, 8] | [0, 1]"
"scenario2","cluster_09.json",602.19,0.39,"[0, 3, 11, 2] | [0, 1, 6, 8, 12] | [0, 7, 4, 14, 9] | [0, 5, 10] | [0, 13]"
"scenario2","cluster_10.json",1002.27,0.52,"[0, 1, 10, 2, 7] | [0, 6, 14] | [0, 17, 3] | [0, 16, 9, 5] | [0, 13, 11] | [0, 4, 15] | [0, 8, 18] | [0, 12]"
