scenario,dataset,total_distance_sum,total_time_ms_sum
scenario2,dataset_001,3261.30,13.77
scenario2,dataset_002,3379.28,15.82
scenario2,dataset_003,3979.36,11.75
scenario2,dataset_004,3483.36,13.94
scenario2,dataset_005,3622.91,11.74
scenario2,dataset_006,3737.26,13.10
scenario2,dataset_007,3213.96,12.89
scenario2,dataset_008,3202.58,12.52
scenario2,dataset_009,3735.84,13.66
scenario2,dataset_010,3862.68,11.70
scenario2,dataset_011,4334.83,11.58
scenario2,dataset_012,3488.63,12.96
scenario2,dataset_013,4003.94,12.44
scenario2,dataset_014,3321.33,12.72
scenario2,dataset_015,3783.46,14.20
scenario2,dataset_016,3901.83,14.20
scenario2,dataset_017,3917.79,13.41
scenario2,dataset_018,3439.00,12.30
scenario2,dataset_019,3805.11,11.29
scenario2,dataset_020,3122.55,12.32
scenario2,dataset_021,4103.99,13.35
scenario2,dataset_022,3494.48,13.12
scenario2,dataset_023,3522.81,12.86
scenario2,dataset_024,3491.87,13.94
scenario2,dataset_025,3477.96,13.01
scenario2,dataset_026,3557.92,14.30
scenario2,dataset_027,4007.75,12.55
scenario2,dataset_028,3047.30,12.62
scenario2,dataset_029,3833.84,15.03
scenario2,dataset_030,3786.24,15.14
scenario2,dataset_031,3679.09,14.80
scenario2,dataset_032,3678.30,11.98
scenario2,dataset_033,3432.99,14.25
scenario2,dataset_034,3412.41,12.27
scenario2,dataset_035,3914.80,13.09
scenario2,dataset_036,3504.77,10.89
scenario2,dataset_037,4401.29,12.71
scenario2,dataset_038,4387.82,12.28
scenario2,dataset_039,3753.53,12.04
scenario2,dataset_040,3438.36,13.19
scenario2,dataset_041,4147.17,12.45
scenario2,dataset_042,3667.96,12.59
scenario2,dataset_043,3587.20,11.54
scenario2,dataset_044,3935.17,13.15
scenario2,dataset_045,3711.10,13.54
scenario2,dataset_046,3488.74,12.51
scenario2,dataset_047,3433.60,14.18
scenario2,dataset_048,3712.66,13.14
scenario2,dataset_049,2993.61,11.73
scenario2,dataset_050,3349.13,13.96
scenario2,dataset_051,3589.43,13.65
scenario2,dataset_052,3346.97,11.57
scenario2,dataset_053,4012.28,14.72
scenario2,dataset_054,4003.92,13.31
scenario2,dataset_055,4167.06,12.20
scenario2,dataset_056,3813.28,12.51
scenario2,dataset_057,3832.94,12.22
scenario2,dataset_058,4354.89,13.04
scenario2,dataset_059,4397.00,12.36
scenario2,dataset_060,4085.22,11.31
scenario2,dataset_061,3539.77,12.78
scenario2,dataset_062,3508.19,15.04
scenario2,dataset_063,3592.76,12.55
scenario2,dataset_064,3098.25,11.78
scenario2,dataset_065,3831.60,13.69
scenario2,dataset_066,4038.93,12.29
scenario2,dataset_067,3775.16,11.90
scenario2,dataset_068,3516.00,12.58
scenario2,dataset_069,4051.64,12.50
scenario2,dataset_070,3797.75,14.50
scenario2,dataset_071,3635.18,13.00
scenario2,dataset_072,4013.42,12.24
scenario2,dataset_073,4084.70,13.50
scenario2,dataset_074,3624.74,13.74
scenario2,dataset_075,3291.80,12.51
scenario2,dataset_076,4333.41,13.87
scenario2,dataset_077,3605.34,12.27
scenario2,dataset_078,3825.34,13.54
scenario2,dataset_079,4021.25,11.35
scenario2,dataset_080,3242.15,14.32
scenario2,dataset_081,3171.02,12.57
scenario2,dataset_082,3283.72,11.09
scenario2,dataset_083,4127.72,12.85
scenario2,dataset_084,3667.78,13.43
scenario2,dataset_085,3706.96,14.12
scenario2,dataset_086,3643.36,13.43
scenario2,dataset_087,4260.61,14.89
scenario2,dataset_088,3645.07,12.47
scenario2,dataset_089,3725.32,12.82
scenario2,dataset_090,3680.87,11.30
scenario2,dataset_091,3636.72,11.98
scenario2,dataset_092,3334.75,10.96
scenario2,dataset_093,3630.15,13.48
scenario2,dataset_094,3801.79,15.08
scenario2,dataset_095,3607.11,14.40
scenario2,dataset_096,3778.71,32.06
scenario2,dataset_097,3696.56,18.87
scenario2,dataset_098,3579.48,17.17
scenario2,dataset_099,4239.63,14.25
scenario2,dataset_100,3636.08,15.86
