scenario,dataset,total_distance_sum,total_time_ms_sum
scenario2,dataset_001,3004.826518,29124.933333
scenario2,dataset_002,3206.986522,36091.554250
scenario2,dataset_003,3863.951057,30018.592209
scenario2,dataset_004,3162.348962,22867.878542
scenario2,dataset_005,3311.062080,28577.272459
scenario2,dataset_006,3559.964569,26736.276208
scenario2,dataset_007,3122.168134,41740.725542
scenario2,dataset_008,3157.839507,34848.212666
scenario2,dataset_009,3330.244408,30931.620042
scenario2,dataset_010,3414.451436,32469.545250
scenario2,dataset_011,3758.230333,23300.488625
scenario2,dataset_012,3079.877515,33575.034917
scenario2,dataset_013,3639.048566,16737.692875
scenario2,dataset_014,3137.693966,29691.491209
scenario2,dataset_015,3508.447254,28163.433250
scenario2,dataset_016,3655.194864,44181.058958
scenario2,dataset_017,3550.631533,29416.603292
scenario2,dataset_018,3368.425355,26166.611416
scenario2,dataset_019,3811.509141,31701.865417
scenario2,dataset_020,3065.392916,19530.664833
scenario2,dataset_021,3558.225332,36125.870666
scenario2,dataset_022,3383.489061,31210.621500
scenario2,dataset_023,3297.063065,31212.485292
scenario2,dataset_024,3293.011287,23345.916125
scenario2,dataset_025,3163.739555,34441.394959
scenario2,dataset_026,3466.756913,18290.354500
scenario2,dataset_027,3666.416371,25734.372375
scenario2,dataset_028,3030.360129,17897.470750
scenario2,dataset_029,3729.065664,25393.134583
scenario2,dataset_030,3285.698048,29405.507708
scenario2,dataset_031,3327.635995,24718.941042
scenario2,dataset_032,3489.815539,31584.174375
scenario2,dataset_033,3318.952151,29000.048792
scenario2,dataset_034,3227.383986,20983.545750
scenario2,dataset_035,3433.577475,31256.975958
scenario2,dataset_036,3098.516815,28880.580500
scenario2,dataset_037,3859.704113,53620.823250
scenario2,dataset_038,3714.940451,26586.059500
scenario2,dataset_039,3410.964514,31478.799250
scenario2,dataset_040,3358.798501,22707.021500
scenario2,dataset_041,3862.860681,55130.635583
scenario2,dataset_042,3220.168231,18659.498958
scenario2,dataset_043,3479.343394,24846.155583
scenario2,dataset_044,3628.329573,29939.196375
scenario2,dataset_045,3383.664841,42125.670750
scenario2,dataset_046,3135.383074,20640.987708
scenario2,dataset_047,3258.399068,33336.046667
scenario2,dataset_048,3549.612268,25329.975458
scenario2,dataset_049,2995.807607,21634.601333
scenario2,dataset_050,3256.136841,34912.558208
scenario2,dataset_051,3248.833250,30422.000250
scenario2,dataset_052,3184.203697,22876.930042
scenario2,dataset_053,3786.062491,22073.047500
scenario2,dataset_054,3359.756249,39200.217833
scenario2,dataset_055,3983.436711,37409.469125
scenario2,dataset_056,3452.073857,43914.082708
scenario2,dataset_057,3704.697890,48471.448500
scenario2,dataset_058,3930.785749,25567.460750
scenario2,dataset_059,3934.029721,25933.990750
scenario2,dataset_060,3945.815428,25077.302666
scenario2,dataset_061,3214.267125,29402.691292
scenario2,dataset_062,3352.189465,20715.119459
scenario2,dataset_063,3138.196869,27433.841834
scenario2,dataset_064,3045.253347,34824.590250
scenario2,dataset_065,3291.540275,25590.440875
scenario2,dataset_066,3492.852262,26328.007250
scenario2,dataset_067,3146.361655,24367.155959
scenario2,dataset_068,3174.621577,32126.659375
scenario2,dataset_069,3427.891883,23521.271333
scenario2,dataset_070,3341.844178,24203.472791
scenario2,dataset_071,3177.022810,28037.189208
scenario2,dataset_072,3584.604958,34183.625958
scenario2,dataset_073,3866.753596,44791.554083
scenario2,dataset_074,3482.419628,19738.731250
scenario2,dataset_075,3112.948699,14472.347084
scenario2,dataset_076,3787.200554,28609.288250
scenario2,dataset_077,3327.842754,35913.669583
scenario2,dataset_078,3493.484826,31034.165625
scenario2,dataset_079,3639.621954,44866.709791
scenario2,dataset_080,3092.706103,16092.917958
scenario2,dataset_081,3147.155967,25223.710625
scenario2,dataset_082,3316.058349,23204.726458
scenario2,dataset_083,3694.324592,33723.540083
scenario2,dataset_084,3203.872640,28615.224167
scenario2,dataset_085,3385.670885,27612.091750
scenario2,dataset_086,3327.809161,34582.290542
scenario2,dataset_087,3749.975335,21824.488416
scenario2,dataset_088,3299.410480,25510.597792
scenario2,dataset_089,3340.016219,23690.511584
scenario2,dataset_090,3631.334828,28350.186792
scenario2,dataset_091,3381.349174,25415.796625
scenario2,dataset_092,3317.959553,27346.362625
scenario2,dataset_093,3270.336209,32879.211792
scenario2,dataset_094,3616.834321,33092.513042
scenario2,dataset_095,3304.689140,32448.598792
scenario2,dataset_096,3656.700263,42244.899834
scenario2,dataset_097,3470.421491,31019.666041
scenario2,dataset_098,3451.312905,18132.612667
scenario2,dataset_099,4140.954134,48763.842292
scenario2,dataset_100,3351.684695,43673.045584
