scenario,dataset,total_distance_sum,total_time_ms_sum
scenario2,dataset_001,3363.00,5.00
scenario2,dataset_002,3363.50,4.51
scenario2,dataset_003,4154.74,5.73
scenario2,dataset_004,3505.04,4.42
scenario2,dataset_005,3515.80,3.45
scenario2,dataset_006,3840.86,5.17
scenario2,dataset_007,3328.77,4.35
scenario2,dataset_008,3338.28,4.64
scenario2,dataset_009,3678.99,3.31
scenario2,dataset_010,4055.49,5.98
scenario2,dataset_011,4000.72,5.49
scenario2,dataset_012,3328.09,4.54
scenario2,dataset_013,3929.99,3.38
scenario2,dataset_014,3533.17,5.86
scenario2,dataset_015,3841.43,6.78
scenario2,dataset_016,3979.87,5.87
scenario2,dataset_017,3808.79,5.71
scenario2,dataset_018,3533.08,5.53
scenario2,dataset_019,4269.76,6.82
scenario2,dataset_020,3317.02,3.54
scenario2,dataset_021,3938.48,7.86
scenario2,dataset_022,3774.00,6.67
scenario2,dataset_023,3549.10,5.78
scenario2,dataset_024,3438.44,5.71
scenario2,dataset_025,3523.86,5.83
scenario2,dataset_026,3717.02,6.11
scenario2,dataset_027,4003.34,7.18
scenario2,dataset_028,3294.19,6.88
scenario2,dataset_029,3969.27,7.53
scenario2,dataset_030,3595.73,6.00
scenario2,dataset_031,3948.70,4.02
scenario2,dataset_032,3809.86,7.57
scenario2,dataset_033,3567.95,5.98
scenario2,dataset_034,3937.82,6.05
scenario2,dataset_035,3936.00,3.58
scenario2,dataset_036,3430.64,5.72
scenario2,dataset_037,4306.24,7.50
scenario2,dataset_038,4148.15,3.57
scenario2,dataset_039,4113.52,6.71
scenario2,dataset_040,3691.89,5.60
scenario2,dataset_041,4236.45,5.99
scenario2,dataset_042,3468.46,5.57
scenario2,dataset_043,4004.74,7.96
scenario2,dataset_044,3880.34,5.48
scenario2,dataset_045,3484.12,6.72
scenario2,dataset_046,3472.08,3.05
scenario2,dataset_047,3750.62,6.13
scenario2,dataset_048,4031.61,5.25
scenario2,dataset_049,3403.23,3.30
scenario2,dataset_050,3516.46,4.95
scenario2,dataset_051,3706.92,5.53
scenario2,dataset_052,3312.79,4.98
scenario2,dataset_053,4342.42,4.44
scenario2,dataset_054,3811.23,5.08
scenario2,dataset_055,4393.10,7.71
scenario2,dataset_056,3961.10,5.65
scenario2,dataset_057,4345.23,4.03
scenario2,dataset_058,4562.75,6.76
scenario2,dataset_059,4244.33,5.45
scenario2,dataset_060,4499.30,3.41
scenario2,dataset_061,3460.61,3.66
scenario2,dataset_062,4071.41,6.63
scenario2,dataset_063,3452.50,5.50
scenario2,dataset_064,3269.26,3.10
scenario2,dataset_065,3644.54,6.06
scenario2,dataset_066,3909.43,6.82
scenario2,dataset_067,3447.09,5.96
scenario2,dataset_068,3533.69,3.18
scenario2,dataset_069,3670.06,7.18
scenario2,dataset_070,3739.88,7.12
scenario2,dataset_071,3449.99,3.24
scenario2,dataset_072,3899.44,6.53
scenario2,dataset_073,4321.54,8.39
scenario2,dataset_074,3678.95,7.14
scenario2,dataset_075,3537.13,5.86
scenario2,dataset_076,4092.44,3.67
scenario2,dataset_077,3532.09,6.76
scenario2,dataset_078,3932.12,5.80
scenario2,dataset_079,4086.00,4.50
scenario2,dataset_080,3404.72,2.92
scenario2,dataset_081,3356.67,7.29
scenario2,dataset_082,3618.20,3.84
scenario2,dataset_083,4058.90,10.19
scenario2,dataset_084,3634.21,5.69
scenario2,dataset_085,3678.75,6.45
scenario2,dataset_086,3836.59,3.04
scenario2,dataset_087,4269.34,7.92
scenario2,dataset_088,3916.56,6.28
scenario2,dataset_089,3748.69,5.24
scenario2,dataset_090,4177.28,2.99
scenario2,dataset_091,3796.01,9.06
scenario2,dataset_092,3672.33,6.61
scenario2,dataset_093,3705.09,3.46
scenario2,dataset_094,3884.46,9.59
scenario2,dataset_095,3894.64,6.32
scenario2,dataset_096,3754.62,6.38
scenario2,dataset_097,3991.49,3.38
scenario2,dataset_098,3689.39,5.82
scenario2,dataset_099,4624.51,7.29
scenario2,dataset_100,3697.92,6.24
