scenario,dataset,total_distance_sum,total_time_ms_sum
scenario1,dataset_001,4447.199247,54.031042
scenario1,dataset_002,4796.505168,54.498167
scenario1,dataset_003,6536.972473,44.736084
scenario1,dataset_004,4993.568046,46.856208
scenario1,dataset_005,5141.998274,58.602208
scenario1,dataset_006,5605.731182,58.718042
scenario1,dataset_007,4618.509371,51.445042
scenario1,dataset_008,4854.267071,44.322125
scenario1,dataset_009,5202.383726,48.421583
scenario1,dataset_010,5344.553205,47.616917
scenario1,dataset_011,6140.262080,50.926709
scenario1,dataset_012,4617.464825,44.390125
scenario1,dataset_013,5853.692146,48.016917
scenario1,dataset_014,4888.643252,48.716833
scenario1,dataset_015,5572.197412,36.259084
scenario1,dataset_016,5982.932680,54.396791
scenario1,dataset_017,5742.328939,39.764834
scenario1,dataset_018,5387.481120,49.764708
scenario1,dataset_019,6010.240379,54.723250
scenario1,dataset_020,4681.212150,35.091334
scenario1,dataset_021,5604.575895,37.353875
scenario1,dataset_022,5351.575999,51.374166
scenario1,dataset_023,5076.425811,58.059458
scenario1,dataset_024,5251.477658,36.768458
scenario1,dataset_025,4742.475289,46.646917
scenario1,dataset_026,5459.634985,47.506417
scenario1,dataset_027,5987.071949,51.212250
scenario1,dataset_028,4528.608088,34.404209
scenario1,dataset_029,6094.630375,54.681542
scenario1,dataset_030,4839.619631,35.669709
scenario1,dataset_031,5254.528691,42.093833
scenario1,dataset_032,5307.738643,60.977750
scenario1,dataset_033,5103.846053,65.443458
scenario1,dataset_034,4851.291410,47.868167
scenario1,dataset_035,5358.474736,36.154250
scenario1,dataset_036,4759.132772,50.300291
scenario1,dataset_037,6185.500072,36.412583
scenario1,dataset_038,6044.818837,49.574584
scenario1,dataset_039,5173.518683,35.767625
scenario1,dataset_040,5104.858036,57.205750
scenario1,dataset_041,6325.797855,38.107583
scenario1,dataset_042,4960.543445,46.400042
scenario1,dataset_043,5510.514943,36.225041
scenario1,dataset_044,5733.146566,36.477292
scenario1,dataset_045,5137.144965,42.193667
scenario1,dataset_046,4835.268557,43.823250
scenario1,dataset_047,5087.123139,44.302375
scenario1,dataset_048,5611.292759,34.224291
scenario1,dataset_049,4410.510241,42.497417
scenario1,dataset_050,5261.025363,44.397958
scenario1,dataset_051,4929.887333,67.475125
scenario1,dataset_052,4813.446155,46.688417
scenario1,dataset_053,6066.615397,38.872417
scenario1,dataset_054,5252.637813,65.375834
scenario1,dataset_055,6424.979864,37.428667
scenario1,dataset_056,5363.333564,59.481000
scenario1,dataset_057,6212.272323,36.454125
scenario1,dataset_058,6641.349024,37.780125
scenario1,dataset_059,6444.145362,36.048625
scenario1,dataset_060,6452.357339,46.588083
scenario1,dataset_061,5000.437251,35.635292
scenario1,dataset_062,5358.661635,43.511208
scenario1,dataset_063,5015.039267,35.308375
scenario1,dataset_064,4529.783954,35.454125
scenario1,dataset_065,5088.255353,40.966208
scenario1,dataset_066,5410.684179,46.396667
scenario1,dataset_067,4716.083464,33.975083
scenario1,dataset_068,4647.697384,46.722791
scenario1,dataset_069,5241.365013,34.843459
scenario1,dataset_070,5286.209645,52.364083
scenario1,dataset_071,4781.601118,44.339459
scenario1,dataset_072,5624.501174,53.390167
scenario1,dataset_073,6203.556599,45.323500
scenario1,dataset_074,5401.059842,43.408708
scenario1,dataset_075,4704.779978,49.339417
scenario1,dataset_076,6155.028210,60.028375
scenario1,dataset_077,4910.667237,44.802250
scenario1,dataset_078,5501.739412,35.597458
scenario1,dataset_079,5865.280665,49.719041
scenario1,dataset_080,4727.724059,57.377917
scenario1,dataset_081,4817.400049,34.391458
scenario1,dataset_082,5275.837284,43.418333
scenario1,dataset_083,5780.784269,54.233375
scenario1,dataset_084,4982.995988,42.552334
scenario1,dataset_085,5433.646019,44.785917
scenario1,dataset_086,5261.006602,42.780375
scenario1,dataset_087,6274.390847,47.254000
scenario1,dataset_088,5231.644125,35.290917
scenario1,dataset_089,4859.062518,42.361000
scenario1,dataset_090,5872.730504,44.472041
scenario1,dataset_091,5393.862019,45.710458
scenario1,dataset_092,5088.444548,34.238167
scenario1,dataset_093,5311.688791,41.463250
scenario1,dataset_094,5700.245523,44.631250
scenario1,dataset_095,5182.468782,41.725792
scenario1,dataset_096,5766.857044,40.246125
scenario1,dataset_097,5575.791015,35.871209
scenario1,dataset_098,5287.291344,35.838417
scenario1,dataset_099,6617.722194,38.110084
scenario1,dataset_100,5323.297744,35.948959
