scenario,dataset,total_distance_sum,total_time_ms_sum
scenario1,dataset_001,4347.88,2.75
scenario1,dataset_002,4680.89,2.41
scenario1,dataset_003,6226.05,3.21
scenario1,dataset_004,4771.72,2.62
scenario1,dataset_005,4957.30,1.84
scenario1,dataset_006,5381.03,3.00
scenario1,dataset_007,4484.60,2.48
scenario1,dataset_008,4684.14,1.88
scenario1,dataset_009,5070.08,1.87
scenario1,dataset_010,5214.76,3.53
scenario1,dataset_011,6034.56,2.17
scenario1,dataset_012,4610.25,4.60
scenario1,dataset_013,5657.54,4.28
scenario1,dataset_014,4716.60,3.05
scenario1,dataset_015,5412.67,2.31
scenario1,dataset_016,5697.38,6.07
scenario1,dataset_017,5483.57,5.00
scenario1,dataset_018,5112.31,4.68
scenario1,dataset_019,5967.67,7.02
scenario1,dataset_020,4606.60,5.34
scenario1,dataset_021,5525.87,4.32
scenario1,dataset_022,5088.28,7.36
scenario1,dataset_023,4883.18,5.75
scenario1,dataset_024,5012.25,5.53
scenario1,dataset_025,4717.16,5.20
scenario1,dataset_026,5374.25,5.03
scenario1,dataset_027,5859.27,6.91
scenario1,dataset_028,4447.63,3.82
scenario1,dataset_029,5932.45,6.01
scenario1,dataset_030,4756.07,1.76
scenario1,dataset_031,5141.24,7.37
scenario1,dataset_032,5174.40,5.51
scenario1,dataset_033,4909.03,4.72
scenario1,dataset_034,4790.51,4.10
scenario1,dataset_035,5316.88,5.01
scenario1,dataset_036,4514.04,2.56
scenario1,dataset_037,6126.83,2.22
scenario1,dataset_038,6041.07,6.07
scenario1,dataset_039,5077.60,4.52
scenario1,dataset_040,5102.48,3.39
scenario1,dataset_041,6110.74,5.37
scenario1,dataset_042,4847.92,5.16
scenario1,dataset_043,5423.37,6.68
scenario1,dataset_044,5443.37,1.86
scenario1,dataset_045,5039.72,2.78
scenario1,dataset_046,4701.86,2.15
scenario1,dataset_047,4933.24,2.23
scenario1,dataset_048,5475.29,2.23
scenario1,dataset_049,4428.01,2.25
scenario1,dataset_050,4967.43,2.08
scenario1,dataset_051,4938.10,2.50
scenario1,dataset_052,4716.85,2.63
scenario1,dataset_053,5925.41,4.36
scenario1,dataset_054,5081.05,2.58
scenario1,dataset_055,6423.69,2.51
scenario1,dataset_056,5252.47,6.53
scenario1,dataset_057,6028.18,6.53
scenario1,dataset_058,6439.97,4.85
scenario1,dataset_059,6337.04,5.96
scenario1,dataset_060,6294.56,5.14
scenario1,dataset_061,4844.70,4.69
scenario1,dataset_062,5192.48,8.27
scenario1,dataset_063,4766.12,5.37
scenario1,dataset_064,4489.40,5.20
scenario1,dataset_065,4874.43,4.43
scenario1,dataset_066,5256.05,4.49
scenario1,dataset_067,4556.17,4.82
scenario1,dataset_068,4519.20,4.89
scenario1,dataset_069,5306.96,6.90
scenario1,dataset_070,5158.68,6.24
scenario1,dataset_071,4685.83,3.95
scenario1,dataset_072,5334.85,4.89
scenario1,dataset_073,6136.69,7.04
scenario1,dataset_074,5324.76,3.34
scenario1,dataset_075,4699.94,5.28
scenario1,dataset_076,5954.81,6.44
scenario1,dataset_077,4818.86,5.74
scenario1,dataset_078,5384.09,4.58
scenario1,dataset_079,5682.90,2.28
scenario1,dataset_080,4517.14,1.59
scenario1,dataset_081,4735.53,2.46
scenario1,dataset_082,5104.00,3.42
scenario1,dataset_083,5630.70,2.30
scenario1,dataset_084,4778.66,3.00
scenario1,dataset_085,5260.07,4.06
scenario1,dataset_086,5046.33,3.26
scenario1,dataset_087,6032.72,3.86
scenario1,dataset_088,5017.72,3.41
scenario1,dataset_089,4767.33,2.60
scenario1,dataset_090,5654.14,4.70
scenario1,dataset_091,5255.52,7.10
scenario1,dataset_092,5034.43,5.54
scenario1,dataset_093,5153.33,3.66
scenario1,dataset_094,5506.29,8.91
scenario1,dataset_095,4946.74,5.00
scenario1,dataset_096,5700.74,6.37
scenario1,dataset_097,5455.79,5.43
scenario1,dataset_098,5282.03,3.14
scenario1,dataset_099,6627.52,2.20
scenario1,dataset_100,5088.82,2.41
