scenario,test_name,total_distance,runtime_ms,tours
"scenario1","depot_10_route_1",48.826222,5.280027,"[9, 14]"
"scenario1","depot_9_route_2",26.832816,5.280027,"[8, 17]"
"scenario1","depot_2_route_3",40.000000,5.280027,"[1, 24]"
"scenario1","depot_2_route_4",0.000000,5.280027,"[1, 40]"
"scenario1","depot_5_route_5",38.832976,5.280027,"[4, 77]"
"scenario1","depot_1_route_6",16.124515,5.280027,"[0, 86]"
"scenario1","depot_9_route_7",100.416670,5.280027,"[8, 10, 109]"
"scenario1","depot_10_route_8",75.509547,5.280027,"[9, 11, 101]"
"scenario1","depot_5_route_9",315.473322,5.280027,"[4, 12, 70]"
"scenario1","depot_10_route_10",84.131971,5.280027,"[9, 13, 20]"
"scenario1","depot_10_route_11",22.131243,5.280027,"[9, 15, 51]"
"scenario1","depot_2_route_12",63.469429,5.280027,"[1, 16, 61]"
"scenario1","depot_5_route_13",38.593889,5.280027,"[4, 18, 97]"
"scenario1","depot_6_route_14",108.838015,5.280027,"[5, 19, 85]"
"scenario1","depot_9_route_15",71.812140,5.280027,"[8, 21, 57]"
"scenario1","depot_9_route_16",127.072712,5.280027,"[8, 22, 30]"
"scenario1","depot_5_route_17",284.136996,5.280027,"[4, 23, 35]"
"scenario1","depot_10_route_18",188.534316,5.280027,"[9, 25, 49]"
"scenario1","depot_1_route_19",64.346908,5.280027,"[0, 26, 29]"
"scenario1","depot_5_route_20",198.503959,5.280027,"[4, 27, 79]"
"scenario1","depot_2_route_21",82.627873,5.280027,"[1, 28, 56]"
"scenario1","depot_5_route_22",216.236453,5.280027,"[4, 31, 68]"
"scenario1","depot_5_route_23",100.981119,5.280027,"[4, 32, 48]"
"scenario1","depot_2_route_24",65.736844,5.280027,"[1, 33, 88]"
"scenario1","depot_8_route_25",75.188875,5.280027,"[7, 34, 91]"
"scenario1","depot_9_route_26",137.547010,5.280027,"[8, 36, 58]"
"scenario1","depot_3_route_27",57.430710,5.280027,"[2, 37, 76]"
"scenario1","depot_2_route_28",64.731756,5.280027,"[1, 38, 39]"
"scenario1","depot_10_route_29",144.513860,5.280027,"[9, 41, 65]"
"scenario1","depot_2_route_30",87.564711,5.280027,"[1, 42, 106]"
"scenario1","depot_5_route_31",111.907749,5.280027,"[4, 43, 67]"
"scenario1","depot_5_route_32",177.896466,5.280027,"[4, 44, 78]"
"scenario1","depot_2_route_33",104.959068,5.280027,"[1, 45, 81]"
"scenario1","depot_9_route_34",84.103455,5.280027,"[8, 46, 94]"
"scenario1","depot_8_route_35",95.679289,5.280027,"[7, 47, 59]"
"scenario1","depot_1_route_36",96.715856,5.280027,"[0, 50, 104]"
"scenario1","depot_8_route_37",100.457178,5.280027,"[7, 52, 71]"
"scenario1","depot_1_route_38",28.268545,5.280027,"[0, 53, 98]"
"scenario1","depot_3_route_39",65.145893,5.280027,"[2, 54, 103]"
"scenario1","depot_2_route_40",50.664886,5.280027,"[1, 55, 66]"
"scenario1","depot_6_route_41",94.377636,5.280027,"[5, 60, 83]"
"scenario1","depot_1_route_42",126.017072,5.280027,"[0, 62, 63]"
"scenario1","depot_1_route_43",187.806418,5.280027,"[0, 64, 80]"
"scenario1","depot_9_route_44",120.239124,5.280027,"[8, 69, 75]"
"scenario1","depot_1_route_45",56.478783,5.280027,"[0, 72, 105]"
"scenario1","depot_8_route_46",79.454626,5.280027,"[7, 73, 82]"
"scenario1","depot_2_route_47",34.874863,5.280027,"[1, 74, 87]"
"scenario1","depot_5_route_48",63.804940,5.280027,"[4, 84, 96]"
"scenario1","depot_1_route_49",180.807431,5.280027,"[0, 89, 99]"
"scenario1","depot_4_route_50",47.861242,5.280027,"[3, 90, 107]"
"scenario1","depot_2_route_51",145.195979,5.280027,"[1, 92, 95]"
"scenario1","depot_8_route_52",66.034242,5.280027,"[7, 93, 108]"
"scenario1","depot_9_route_53",97.452949,5.280027,"[8, 100, 102]"
