scenario,dataset,total_distance_sum,total_time_ms_sum
scenario1,dataset_001,4248.483586,340.399125
scenario1,dataset_002,4598.123467,375.434500
scenario1,dataset_003,6128.893024,410.825959
scenario1,dataset_004,4670.516938,357.831167
scenario1,dataset_005,4887.238980,299.125708
scenario1,dataset_006,5306.111974,378.889084
scenario1,dataset_007,4433.421957,318.982167
scenario1,dataset_008,4611.437400,388.328000
scenario1,dataset_009,5003.350649,270.522958
scenario1,dataset_010,5101.544698,260.476125
scenario1,dataset_011,5928.864670,301.312417
scenario1,dataset_012,4479.955842,262.081208
scenario1,dataset_013,5568.098783,279.693000
scenario1,dataset_014,4637.235404,303.399208
scenario1,dataset_015,5344.142100,398.366250
scenario1,dataset_016,5670.485990,336.749375
scenario1,dataset_017,5417.200148,161.550834
scenario1,dataset_018,5023.932563,258.167542
scenario1,dataset_019,5852.097068,310.498875
scenario1,dataset_020,4537.060701,314.493208
scenario1,dataset_021,5400.978057,354.729416
scenario1,dataset_022,4996.428536,241.121334
scenario1,dataset_023,4814.448877,327.833250
scenario1,dataset_024,4956.571842,305.985625
scenario1,dataset_025,4546.668965,250.706416
scenario1,dataset_026,5263.507097,313.727083
scenario1,dataset_027,5696.865834,250.292708
scenario1,dataset_028,4379.599934,340.650417
scenario1,dataset_029,5835.740489,358.709958
scenario1,dataset_030,4706.074007,321.344209
scenario1,dataset_031,5031.745773,338.581417
scenario1,dataset_032,5092.594757,315.045167
scenario1,dataset_033,4855.477281,297.200708
scenario1,dataset_034,4655.053146,325.717000
scenario1,dataset_035,5116.865271,394.278500
scenario1,dataset_036,4486.850375,333.638458
scenario1,dataset_037,5961.060998,503.682292
scenario1,dataset_038,5895.505727,372.906583
scenario1,dataset_039,4993.593173,450.611708
scenario1,dataset_040,4961.180188,301.999625
scenario1,dataset_041,5981.360718,466.033375
scenario1,dataset_042,4750.014436,270.647959
scenario1,dataset_043,5256.801708,310.007167
scenario1,dataset_044,5391.401284,393.570875
scenario1,dataset_045,4949.100298,526.103708
scenario1,dataset_046,4605.877715,370.152458
scenario1,dataset_047,4815.986134,301.669583
scenario1,dataset_048,5341.815737,396.632416
scenario1,dataset_049,4283.275975,212.671459
scenario1,dataset_050,4913.087266,318.876458
scenario1,dataset_051,4804.034455,321.283125
scenario1,dataset_052,4677.346888,318.263625
scenario1,dataset_053,5803.730840,294.257625
scenario1,dataset_054,5003.325448,383.007916
scenario1,dataset_055,6334.284191,516.510042
scenario1,dataset_056,5060.712135,221.090042
scenario1,dataset_057,5780.613563,251.429208
scenario1,dataset_058,6339.573644,375.620750
scenario1,dataset_059,6261.519708,218.761167
scenario1,dataset_060,6165.991406,275.563875
scenario1,dataset_061,4795.122518,334.294500
scenario1,dataset_062,5130.047826,381.258459
scenario1,dataset_063,4655.462046,392.252958
scenario1,dataset_064,4326.527011,340.683000
scenario1,dataset_065,4778.042415,301.081625
scenario1,dataset_066,5124.430207,315.505541
scenario1,dataset_067,4470.460658,317.009333
scenario1,dataset_068,4470.380135,468.015833
scenario1,dataset_069,5164.263006,309.627417
scenario1,dataset_070,4974.606641,285.849917
scenario1,dataset_071,4587.054305,315.378208
scenario1,dataset_072,5257.349580,331.132917
scenario1,dataset_073,6062.510993,181.324042
scenario1,dataset_074,5198.534204,321.693167
scenario1,dataset_075,4565.404277,411.029458
scenario1,dataset_076,5874.804052,405.054041
scenario1,dataset_077,4784.474639,274.455000
scenario1,dataset_078,5283.768399,380.060000
scenario1,dataset_079,5555.734697,308.429291
scenario1,dataset_080,4444.912479,274.080166
scenario1,dataset_081,4537.450723,374.404708
scenario1,dataset_082,4914.378193,389.355542
scenario1,dataset_083,5534.058257,307.726791
scenario1,dataset_084,4687.394728,235.682250
scenario1,dataset_085,5162.350549,279.841417
scenario1,dataset_086,4918.348774,434.144416
scenario1,dataset_087,5886.583628,327.645916
scenario1,dataset_088,4917.142036,350.079042
scenario1,dataset_089,4678.762976,176.085541
scenario1,dataset_090,5553.071234,280.683459
scenario1,dataset_091,5103.845540,323.937875
scenario1,dataset_092,4870.508441,449.992375
scenario1,dataset_093,5081.212555,349.099167
scenario1,dataset_094,5462.188899,346.745167
scenario1,dataset_095,4867.722454,272.331000
scenario1,dataset_096,5613.259067,261.156333
scenario1,dataset_097,5309.337224,346.434708
scenario1,dataset_098,5132.621859,201.836250
scenario1,dataset_099,6438.740809,309.933750
scenario1,dataset_100,5071.048449,404.930833
