scenario,test_name,total_distance,runtime_ms,tours
"scenario1","depot_1_route_1",19.697716,7.223476,"[0, 38]"
"scenario1","depot_9_route_2",16.000000,7.223476,"[8, 48]"
"scenario1","depot_7_route_3",4.472136,7.223476,"[6, 71]"
"scenario1","depot_8_route_4",14.142136,7.223476,"[7, 105]"
"scenario1","depot_6_route_5",149.353871,7.223476,"[5, 10, 36]"
"scenario1","depot_6_route_6",111.913774,7.223476,"[5, 11, 69]"
"scenario1","depot_3_route_7",77.993984,7.223476,"[2, 12, 62]"
"scenario1","depot_6_route_8",98.546766,7.223476,"[5, 13, 86]"
"scenario1","depot_4_route_9",146.399622,7.223476,"[3, 14, 47]"
"scenario1","depot_3_route_10",117.218689,7.223476,"[2, 15, 43]"
"scenario1","depot_4_route_11",212.844790,7.223476,"[3, 16, 98]"
"scenario1","depot_3_route_12",126.656539,7.223476,"[2, 17, 28]"
"scenario1","depot_4_route_13",80.337890,7.223476,"[3, 18, 90]"
"scenario1","depot_5_route_14",71.059004,7.223476,"[4, 19, 21]"
"scenario1","depot_5_route_15",56.255996,7.223476,"[4, 20, 52]"
"scenario1","depot_3_route_16",134.436159,7.223476,"[2, 22, 68]"
"scenario1","depot_4_route_17",179.051790,7.223476,"[3, 23, 81]"
"scenario1","depot_3_route_18",277.100558,7.223476,"[2, 24, 44]"
"scenario1","depot_5_route_19",95.376752,7.223476,"[4, 25, 76]"
"scenario1","depot_7_route_20",30.837708,7.223476,"[6, 26, 75]"
"scenario1","depot_7_route_21",102.645322,7.223476,"[6, 27, 108]"
"scenario1","depot_4_route_22",257.548971,7.223476,"[3, 29, 51]"
"scenario1","depot_8_route_23",72.103775,7.223476,"[7, 30, 83]"
"scenario1","depot_3_route_24",318.122445,7.223476,"[2, 31, 99]"
"scenario1","depot_9_route_25",221.856678,7.223476,"[8, 32, 73]"
"scenario1","depot_3_route_26",229.742919,7.223476,"[2, 33, 109]"
"scenario1","depot_3_route_27",108.107756,7.223476,"[2, 34, 89]"
"scenario1","depot_4_route_28",138.725298,7.223476,"[3, 35, 88]"
"scenario1","depot_3_route_29",209.085310,7.223476,"[2, 37, 72]"
"scenario1","depot_9_route_30",165.370808,7.223476,"[8, 39, 49]"
"scenario1","depot_6_route_31",76.974650,7.223476,"[5, 40, 91]"
"scenario1","depot_9_route_32",157.102184,7.223476,"[8, 41, 93]"
"scenario1","depot_9_route_33",99.584267,7.223476,"[8, 42, 97]"
"scenario1","depot_3_route_34",273.145118,7.223476,"[2, 45, 84]"
"scenario1","depot_8_route_35",57.781619,7.223476,"[7, 46, 54]"
"scenario1","depot_3_route_36",131.370082,7.223476,"[2, 50, 66]"
"scenario1","depot_4_route_37",107.092121,7.223476,"[3, 53, 100]"
"scenario1","depot_9_route_38",184.694979,7.223476,"[8, 55, 92]"
"scenario1","depot_2_route_39",97.560411,7.223476,"[1, 56, 60]"
"scenario1","depot_9_route_40",170.681257,7.223476,"[8, 57, 104]"
"scenario1","depot_4_route_41",29.624479,7.223476,"[3, 58, 101]"
"scenario1","depot_2_route_42",112.626993,7.223476,"[1, 59, 70]"
"scenario1","depot_7_route_43",56.611914,7.223476,"[6, 61, 85]"
"scenario1","depot_6_route_44",50.175697,7.223476,"[5, 63, 65]"
"scenario1","depot_7_route_45",92.786489,7.223476,"[6, 64, 103]"
"scenario1","depot_3_route_46",97.971836,7.223476,"[2, 67, 95]"
"scenario1","depot_8_route_47",71.701503,7.223476,"[7, 74, 87]"
"scenario1","depot_4_route_48",186.002015,7.223476,"[3, 77, 79]"
"scenario1","depot_7_route_49",64.481830,7.223476,"[6, 78, 82]"
"scenario1","depot_4_route_50",123.488842,7.223476,"[3, 80, 102]"
"scenario1","depot_4_route_51",144.239327,7.223476,"[3, 94, 106]"
"scenario1","depot_9_route_52",110.870870,7.223476,"[8, 96, 107]"
