scenario,test_name,total_distance,runtime_ms,tours
"scenario1","depot_1_route_1",31.622777,9.000304,"[0, 18]"
"scenario1","depot_6_route_2",44.407207,9.000304,"[5, 19]"
"scenario1","depot_2_route_3",18.110770,9.000304,"[1, 45]"
"scenario1","depot_5_route_4",16.492423,9.000304,"[4, 70]"
"scenario1","depot_8_route_5",144.976137,9.000304,"[7, 10, 62]"
"scenario1","depot_8_route_6",80.642583,9.000304,"[7, 11, 32]"
"scenario1","depot_9_route_7",117.821291,9.000304,"[8, 12, 107]"
"scenario1","depot_7_route_8",49.999540,9.000304,"[6, 13, 81]"
"scenario1","depot_10_route_9",52.657486,9.000304,"[9, 14, 33]"
"scenario1","depot_5_route_10",164.144728,9.000304,"[4, 15, 80]"
"scenario1","depot_5_route_11",104.344724,9.000304,"[4, 16, 58]"
"scenario1","depot_6_route_12",48.985360,9.000304,"[5, 17, 72]"
"scenario1","depot_1_route_13",54.578494,9.000304,"[0, 20, 71]"
"scenario1","depot_3_route_14",57.739391,9.000304,"[2, 21, 63]"
"scenario1","depot_10_route_15",46.132332,9.000304,"[9, 22, 97]"
"scenario1","depot_9_route_16",30.776925,9.000304,"[8, 23, 94]"
"scenario1","depot_6_route_17",122.470737,9.000304,"[5, 24, 28]"
"scenario1","depot_8_route_18",213.051075,9.000304,"[7, 25, 73]"
"scenario1","depot_5_route_19",48.883092,9.000304,"[4, 26, 84]"
"scenario1","depot_3_route_20",92.574793,9.000304,"[2, 27, 57]"
"scenario1","depot_4_route_21",103.093605,9.000304,"[3, 29, 34]"
"scenario1","depot_2_route_22",76.356752,9.000304,"[1, 30, 54]"
"scenario1","depot_3_route_23",172.942338,9.000304,"[2, 31, 85]"
"scenario1","depot_1_route_24",86.307878,9.000304,"[0, 35, 50]"
"scenario1","depot_5_route_25",94.937814,9.000304,"[4, 36, 41]"
"scenario1","depot_2_route_26",119.767068,9.000304,"[1, 37, 105]"
"scenario1","depot_3_route_27",124.116789,9.000304,"[2, 38, 65]"
"scenario1","depot_4_route_28",126.646974,9.000304,"[3, 39, 53]"
"scenario1","depot_4_route_29",48.705821,9.000304,"[3, 40, 43]"
"scenario1","depot_10_route_30",52.990157,9.000304,"[9, 42, 99]"
"scenario1","depot_1_route_31",49.099736,9.000304,"[0, 44, 77]"
"scenario1","depot_3_route_32",126.926674,9.000304,"[2, 46, 76]"
"scenario1","depot_8_route_33",116.757592,9.000304,"[7, 47, 68]"
"scenario1","depot_5_route_34",28.480658,9.000304,"[4, 48, 75]"
"scenario1","depot_1_route_35",124.793010,9.000304,"[0, 49, 108]"
"scenario1","depot_3_route_36",40.913321,9.000304,"[2, 51, 82]"
"scenario1","depot_7_route_37",114.176561,9.000304,"[6, 52, 89]"
"scenario1","depot_3_route_38",64.218589,9.000304,"[2, 55, 83]"
"scenario1","depot_7_route_39",82.737463,9.000304,"[6, 56, 64]"
"scenario1","depot_1_route_40",81.552206,9.000304,"[0, 59, 60]"
"scenario1","depot_4_route_41",82.280025,9.000304,"[3, 61, 91]"
"scenario1","depot_6_route_42",77.418047,9.000304,"[5, 66, 90]"
"scenario1","depot_7_route_43",30.203872,9.000304,"[6, 67, 102]"
"scenario1","depot_5_route_44",45.636114,9.000304,"[4, 69, 98]"
"scenario1","depot_9_route_45",89.892798,9.000304,"[8, 74, 109]"
"scenario1","depot_8_route_46",105.082738,9.000304,"[7, 78, 92]"
"scenario1","depot_3_route_47",148.551692,9.000304,"[2, 79, 93]"
"scenario1","depot_1_route_48",84.194565,9.000304,"[0, 86, 88]"
"scenario1","depot_3_route_49",147.352958,9.000304,"[2, 87, 95]"
"scenario1","depot_10_route_50",127.148729,9.000304,"[9, 96, 104]"
"scenario1","depot_2_route_51",102.380898,9.000304,"[1, 100, 103]"
"scenario1","depot_2_route_52",54.304832,9.000304,"[1, 101, 106]"
