scenario,dataset,total_distance_sum,total_time_ms_sum
scenario2,dataset_001,4347.88,3.35
scenario2,dataset_002,4680.89,2.74
scenario2,dataset_003,6226.05,3.45
scenario2,dataset_004,4771.72,2.93
scenario2,dataset_005,4957.30,3.20
scenario2,dataset_006,5381.03,3.26
scenario2,dataset_007,4484.60,2.62
scenario2,dataset_008,4684.14,2.91
scenario2,dataset_009,5070.08,2.97
scenario2,dataset_010,5214.76,3.08
scenario2,dataset_011,6034.56,3.34
scenario2,dataset_012,4615.87,2.85
scenario2,dataset_013,5657.54,3.16
scenario2,dataset_014,4716.60,2.80
scenario2,dataset_015,5412.67,3.50
scenario2,dataset_016,5697.38,3.36
scenario2,dataset_017,5483.57,3.07
scenario2,dataset_018,5112.31,2.82
scenario2,dataset_019,5967.67,3.50
scenario2,dataset_020,4606.60,3.38
scenario2,dataset_021,5525.87,3.45
scenario2,dataset_022,5088.28,3.33
scenario2,dataset_023,4883.18,3.37
scenario2,dataset_024,5036.16,2.83
scenario2,dataset_025,4717.16,2.64
scenario2,dataset_026,5374.25,2.89
scenario2,dataset_027,5859.27,3.56
scenario2,dataset_028,4447.63,2.97
scenario2,dataset_029,5932.45,3.72
scenario2,dataset_030,4756.07,2.85
scenario2,dataset_031,5141.24,3.56
scenario2,dataset_032,5174.40,3.42
scenario2,dataset_033,4909.03,2.78
scenario2,dataset_034,4790.51,2.82
scenario2,dataset_035,5316.88,2.86
scenario2,dataset_036,4514.04,2.72
scenario2,dataset_037,6126.83,3.32
scenario2,dataset_038,6041.07,3.08
scenario2,dataset_039,5077.60,2.85
scenario2,dataset_040,5102.48,2.79
scenario2,dataset_041,6110.74,2.97
scenario2,dataset_042,4847.92,2.90
scenario2,dataset_043,5423.37,3.31
scenario2,dataset_044,5454.80,2.63
scenario2,dataset_045,5039.72,3.44
scenario2,dataset_046,4701.86,2.62
scenario2,dataset_047,4950.40,3.07
scenario2,dataset_048,5475.29,2.76
scenario2,dataset_049,4432.95,2.79
scenario2,dataset_050,4967.43,2.88
scenario2,dataset_051,4938.10,2.87
scenario2,dataset_052,4716.85,2.95
scenario2,dataset_053,5925.41,3.82
scenario2,dataset_054,5081.05,2.67
scenario2,dataset_055,6423.69,3.92
scenario2,dataset_056,5252.47,3.08
scenario2,dataset_057,6028.18,3.34
scenario2,dataset_058,6439.97,3.60
scenario2,dataset_059,6337.04,2.96
scenario2,dataset_060,6294.56,3.11
scenario2,dataset_061,4844.70,2.95
scenario2,dataset_062,5192.48,3.33
scenario2,dataset_063,4766.12,2.71
scenario2,dataset_064,4504.68,2.79
scenario2,dataset_065,4897.58,2.83
scenario2,dataset_066,5256.05,2.89
scenario2,dataset_067,4556.17,3.01
scenario2,dataset_068,4519.20,2.74
scenario2,dataset_069,5306.96,3.10
scenario2,dataset_070,5158.68,3.35
scenario2,dataset_071,4685.83,2.89
scenario2,dataset_072,5334.85,2.81
scenario2,dataset_073,6136.69,3.81
scenario2,dataset_074,5324.76,3.16
scenario2,dataset_075,4699.94,2.91
scenario2,dataset_076,5954.81,3.41
scenario2,dataset_077,4818.86,3.45
scenario2,dataset_078,5384.09,3.12
scenario2,dataset_079,5682.90,3.79
scenario2,dataset_080,4517.14,2.89
scenario2,dataset_081,4735.53,3.03
scenario2,dataset_082,5104.00,3.36
scenario2,dataset_083,5630.70,3.74
scenario2,dataset_084,4778.66,3.00
scenario2,dataset_085,5260.07,3.20
scenario2,dataset_086,5046.33,2.66
scenario2,dataset_087,6032.72,3.52
scenario2,dataset_088,5017.72,2.79
scenario2,dataset_089,4767.33,2.66
scenario2,dataset_090,5654.14,2.76
scenario2,dataset_091,5255.52,3.14
scenario2,dataset_092,5034.43,3.03
scenario2,dataset_093,5153.33,2.98
scenario2,dataset_094,5506.29,3.70
scenario2,dataset_095,4946.74,3.03
scenario2,dataset_096,5700.74,3.22
scenario2,dataset_097,5455.79,3.19
scenario2,dataset_098,5282.03,2.90
scenario2,dataset_099,6627.52,3.51
scenario2,dataset_100,5088.82,2.97
