scenario,dataset,total_distance_sum,total_time_ms_sum
scenario3,dataset_001,6777.30,1.43
scenario3,dataset_002,7290.28,1.10
scenario3,dataset_003,10515.56,1.18
scenario3,dataset_004,7557.04,1.11
scenario3,dataset_005,8075.76,1.05
scenario3,dataset_006,8700.78,1.16
scenario3,dataset_007,7111.04,1.04
scenario3,dataset_008,7413.08,1.16
scenario3,dataset_009,8318.85,1.10
scenario3,dataset_010,8667.87,1.15
scenario3,dataset_011,10348.34,1.16
scenario3,dataset_012,7238.13,0.95
scenario3,dataset_013,9301.67,1.07
scenario3,dataset_014,7508.02,1.04
scenario3,dataset_015,8911.86,1.26
scenario3,dataset_016,9411.53,1.12
scenario3,dataset_017,9120.86,1.10
scenario3,dataset_018,8558.22,1.14
scenario3,dataset_019,10001.45,1.26
scenario3,dataset_020,7352.84,1.09
scenario3,dataset_021,8981.51,1.23
scenario3,dataset_022,8205.37,1.17
scenario3,dataset_023,7837.16,1.08
scenario3,dataset_024,8336.93,1.03
scenario3,dataset_025,7507.23,0.96
scenario3,dataset_026,8704.55,1.18
scenario3,dataset_027,9597.96,1.20
scenario3,dataset_028,7182.04,1.15
scenario3,dataset_029,9912.05,1.25
scenario3,dataset_030,7599.77,1.03
scenario3,dataset_031,8491.47,1.21
scenario3,dataset_032,8410.28,1.23
scenario3,dataset_033,8140.30,1.19
scenario3,dataset_034,7592.06,1.15
scenario3,dataset_035,8592.03,1.09
scenario3,dataset_036,7221.01,1.09
scenario3,dataset_037,10291.66,1.28
scenario3,dataset_038,10115.73,1.12
scenario3,dataset_039,8185.72,1.09
scenario3,dataset_040,8070.03,1.21
scenario3,dataset_041,10316.45,1.05
scenario3,dataset_042,7696.77,1.06
scenario3,dataset_043,8690.64,1.15
scenario3,dataset_044,9055.89,1.19
scenario3,dataset_045,8064.00,1.10
scenario3,dataset_046,7557.54,1.01
scenario3,dataset_047,7787.66,1.19
scenario3,dataset_048,8898.69,1.04
scenario3,dataset_049,6834.48,1.03
scenario3,dataset_050,8150.50,1.07
scenario3,dataset_051,7779.50,0.98
scenario3,dataset_052,7588.26,1.03
scenario3,dataset_053,9696.71,1.28
scenario3,dataset_054,8381.18,1.00
scenario3,dataset_055,10807.67,1.32
scenario3,dataset_056,8210.43,1.06
scenario3,dataset_057,9941.37,1.19
scenario3,dataset_058,10945.71,1.21
scenario3,dataset_059,10776.30,1.13
scenario3,dataset_060,10489.83,1.10
scenario3,dataset_061,7718.98,1.16
scenario3,dataset_062,8576.91,1.28
scenario3,dataset_063,7736.33,0.96
scenario3,dataset_064,6959.10,0.99
scenario3,dataset_065,7925.03,1.11
scenario3,dataset_066,8627.05,1.10
scenario3,dataset_067,7205.62,1.04
scenario3,dataset_068,7214.07,1.05
scenario3,dataset_069,8434.01,1.11
scenario3,dataset_070,8311.26,1.13
scenario3,dataset_071,7266.33,0.99
scenario3,dataset_072,8588.99,1.06
scenario3,dataset_073,10396.43,1.29
scenario3,dataset_074,8436.67,1.23
scenario3,dataset_075,7342.03,1.01
scenario3,dataset_076,10064.93,1.12
scenario3,dataset_077,7933.81,1.20
scenario3,dataset_078,8721.00,0.99
scenario3,dataset_079,9259.12,1.35
scenario3,dataset_080,7117.96,1.02
scenario3,dataset_081,7432.47,1.02
scenario3,dataset_082,8156.14,1.25
scenario3,dataset_083,9251.76,1.30
scenario3,dataset_084,7561.00,1.05
scenario3,dataset_085,8419.45,1.04
scenario3,dataset_086,8245.27,0.98
scenario3,dataset_087,10053.57,1.23
scenario3,dataset_088,8128.81,1.19
scenario3,dataset_089,7484.58,0.99
scenario3,dataset_090,9544.54,1.05
scenario3,dataset_091,8403.46,1.13
scenario3,dataset_092,7981.95,1.22
scenario3,dataset_093,8698.94,1.03
scenario3,dataset_094,9280.33,1.14
scenario3,dataset_095,7954.53,1.03
scenario3,dataset_096,9618.18,1.15
scenario3,dataset_097,9032.89,1.12
scenario3,dataset_098,8494.60,1.10
scenario3,dataset_099,11117.69,1.19
scenario3,dataset_100,8477.43,1.02
