scenario,test_name,total_distance,runtime_ms,tours
"scenario2","dataset_032",4562.60,11.45,"[6, 87, 18] | [3, 76, 10] | [6, 64, 26, 17] | [6, 15, 78, 107] | [3, 23, 30, 90] | [2, 34, 89, 33] | [6, 97, 36, 95, 13] | [3, 57, 73, 38] | [8, 42, 44, 11] | [2, 29, 71, 45, 103] | [6, 35, 86, 53] | [8, 52, 62, 49] | [6, 54, 55, 84] | [9, 60, 66, 47] | [6, 61, 101] | [6, 31, 12] | [3, 100, 67, 82, 25] | [6, 81, 19, 63] | [7, 70, 108, 37, 56] | [2, 69, 88, 72, 93] | [6, 102, 74, 106] | [9, 91, 75, 96] | [1, 41, 92, 77] | [4, 59, 79, 94, 50] | [3, 83, 80, 22] | [9, 99, 98] | [2, 20, 58] | [5, 104, 109, 14] | [1, 21, 24, 65] | [6, 39, 27, 46] | [3, 85, 105, 16, 40] | [6, 68, 43, 48, 28] | [2, 32, 51]"
