scenario,test_name,total_distance,runtime_ms,tours
"scenario2","dataset_019",5060.68,11.83,"[5, 10, 17, 46] | [8, 84, 20, 14] | [8, 12, 27, 74] | [2, 30, 100, 36] | [2, 37, 67, 39] | [8, 38, 40, 41] | [8, 88, 33, 59, 42] | [3, 60, 63, 19] | [2, 80, 50, 44] | [5, 45, 21, 34] | [1, 102, 49, 109] | [9, 51, 87, 47] | [0, 29, 53, 99] | [9, 52, 15, 56] | [3, 57, 105, 55] | [2, 92, 58, 103] | [3, 101, 64, 23] | [5, 22, 104, 94] | [1, 68, 90, 62, 83] | [3, 73, 28, 70, 95] | [8, 98, 25, 77] | [2, 91, 96, 75, 79] | [6, 82, 93, 61] | [3, 108, 35, 86] | [7, 106, 107, 13, 72] | [3, 43, 71, 31] | [2, 32, 81, 48, 24] | [8, 78, 16, 66, 54] | [8, 65, 69, 85] | [5, 89, 76, 11] | [8, 26, 18] | [9, 97]"
