scenario,test_name,total_distance,runtime_ms,tours
"scenario2","dataset_033",4744.79,14.25,"[1, 18, 74, 58] | [7, 108, 30] | [7, 25, 21] | [1, 83, 106, 33, 31] | [1, 34, 85, 51] | [9, 49, 26, 69] | [1, 37, 16, 39] | [1, 42, 105, 22] | [6, 46, 109, 101] | [9, 47, 60] | [9, 24, 63] | [2, 52, 11, 43] | [0, 53, 104, 45] | [9, 15, 23, 57] | [0, 19, 61, 81] | [7, 62, 72, 10] | [3, 17, 64, 100] | [0, 28, 35, 66, 67] | [3, 87, 78, 70] | [7, 71, 97, 65, 40] | [2, 27, 89, 75] | [1, 98, 93, 14, 82] | [9, 84, 79, 80] | [6, 50, 107, 86, 90] | [7, 95, 38, 88] | [4, 29, 91, 12] | [5, 92, 103] | [5, 99, 76] | [1, 44, 13, 68] | [9, 41, 59, 102] | [3, 55, 48, 94, 54] | [8, 96, 77, 73, 32] | [1, 36, 20] | [0, 56]"
