scenario,test_name,total_distance,runtime_ms,tours
"scenario2","dataset_031",4473.59,12.92,"[1, 12, 21, 11] | [2, 19, 42, 10] | [2, 26, 84, 56, 14] | [8, 29, 87, 20] | [5, 46, 79, 30] | [9, 32, 55, 34] | [9, 31, 27, 36, 102] | [8, 58, 37, 71] | [2, 38, 62, 69] | [9, 43, 78, 45] | [0, 106, 22, 47] | [6, 50, 73, 15, 39] | [7, 51, 93, 52] | [2, 104, 53] | [2, 63, 44] | [5, 98, 57, 49] | [3, 40, 101, 80] | [5, 76, 61] | [5, 41, 64] | [8, 81, 24, 89] | [2, 97, 66, 109, 18] | [5, 83, 25, 68, 96] | [8, 74, 54, 99] | [1, 91, 86] | [1, 85, 95] | [5, 105, 90, 82, 28] | [8, 94, 88, 70, 92] | [2, 103, 108, 107, 77] | [2, 16, 100, 67, 23] | [8, 13, 65, 33, 72] | [9, 59, 75, 35] | [1, 17, 48] | [6, 60]"
