scenario,test_name,total_distance,runtime_ms,tours
"scenario2","dataset_068",4692.48,13.69,"[4, 105, 80, 15] | [9, 22, 97, 33, 14] | [5, 19, 28, 37, 24] | [0, 71, 35, 50, 20] | [4, 84, 41, 26] | [2, 57, 27, 38] | [3, 40, 23, 43] | [2, 46, 10, 62] | [6, 52, 89] | [3, 39, 53] | [2, 51, 82, 55, 83] | [6, 13, 64, 56] | [0, 77, 44, 59] | [3, 29, 34, 61] | [2, 63, 76] | [0, 18, 21] | [5, 72, 90, 66, 17] | [4, 48, 75, 102] | [4, 98, 69, 58] | [8, 109, 74] | [8, 12, 107] | [7, 78, 92, 11] | [2, 79, 93, 73, 25] | [0, 86, 88, 108] | [2, 95, 87] | [2, 31, 85] | [1, 54, 68, 104, 96] | [1, 30, 100, 103] | [5, 101, 106, 99] | [1, 45, 36, 16, 42] | [7, 94, 65, 47] | [4, 70, 91, 81] | [0, 60, 49] | [8, 32, 67]"
