scenario,test_name,total_distance,runtime_ms,tours
"scenario2","dataset_028",4393.31,12.68,"[3, 83, 20, 39] | [0, 25, 22, 14, 50] | [5, 84, 26, 100] | [1, 13, 40, 52] | [2, 77, 27, 76, 33] | [8, 67, 56, 24, 36] | [8, 89, 92, 17] | [9, 43, 94, 38] | [4, 55, 64, 16] | [5, 31, 45, 47] | [2, 53, 48, 74] | [1, 10, 37, 49] | [7, 61, 57, 88] | [7, 59, 96, 19, 34] | [1, 58, 79, 66, 87] | [5, 69, 99, 101] | [5, 93, 65, 51, 70] | [1, 72, 62, 104] | [7, 73, 95, 42] | [6, 90, 75, 30] | [1, 68, 91, 78] | [2, 102, 85, 15] | [5, 86, 109] | [5, 81, 71] | [7, 106, 97, 63, 11] | [4, 108, 107, 105, 54] | [7, 21, 103, 98] | [1, 35, 29, 32, 60] | [5, 28, 80, 23] | [4, 44, 82, 18] | [1, 12, 46] | [9, 41]"
