scenario,test_name,total_distance,runtime_ms,tours
"scenario2","dataset_097",5150.28,12.90,"[7, 12, 14, 17] | [7, 15, 49, 20] | [1, 25, 13, 98] | [1, 16, 32, 94, 91] | [6, 63, 18, 40] | [7, 11, 37, 45, 67] | [1, 41, 65, 36, 27] | [6, 72, 42, 33, 19] | [0, 83, 10, 75] | [9, 39, 70, 46] | [2, 66, 50, 102, 24] | [1, 53, 73, 74] | [7, 23, 54, 86] | [2, 61, 56, 105] | [7, 60, 87] | [7, 103, 55] | [4, 109, 51, 62] | [8, 104, 64] | [3, 26, 44] | [4, 35, 96, 68, 101] | [7, 77, 58, 48, 90] | [1, 78, 84] | [1, 30, 76] | [8, 31, 93, 79, 89] | [4, 92, 81] | [4, 52, 47] | [4, 100, 95, 59] | [0, 85, 80, 88] | [3, 38, 71, 108] | [6, 69, 34] | [7, 99, 22] | [1, 21, 107, 43] | [2, 57, 28, 106, 82] | [6, 97, 29]"
