scenario,test_name,total_distance,runtime_ms,tours
"scenario2","dataset_086",4487.60,13.89,"[4, 21, 108] | [1, 12, 52] | [9, 45, 19, 25, 41] | [3, 34, 28, 87] | [7, 18, 36, 89, 50] | [7, 38, 26, 49] | [5, 51, 39, 88, 29] | [4, 46, 64, 27, 90] | [9, 24, 33, 47, 73] | [2, 53, 57, 54] | [7, 86, 17, 94] | [9, 78, 22, 97] | [7, 61, 76] | [7, 30, 71] | [2, 56, 31, 63] | [5, 16, 70, 85, 65] | [0, 81, 66, 48, 14] | [3, 105, 44, 68] | [0, 72, 104] | [0, 75, 43] | [7, 77, 10, 55] | [4, 79, 83, 11, 107] | [8, 35, 80, 32] | [6, 42, 101, 82, 106] | [2, 23, 84, 102] | [3, 15, 37, 98] | [0, 95, 109] | [0, 74, 40] | [7, 100, 96, 62, 67] | [2, 69, 60, 58] | [3, 20, 103, 93] | [9, 59, 99] | [2, 92, 13] | [7, 91]"
