scenario,test_name,total_distance,runtime_ms,tours
"scenario2","dataset_075",4576.77,12.49,"[0, 12, 10, 88] | [0, 27, 20, 84] | [0, 25, 78] | [9, 18, 76] | [5, 109, 92, 29] | [2, 60, 62, 15] | [8, 33, 22, 46] | [3, 61, 53, 35] | [1, 94, 38, 23] | [9, 59, 41, 30] | [9, 48, 75, 26] | [5, 49, 47, 93] | [7, 52, 98] | [7, 45, 74] | [8, 39, 91, 56] | [6, 89, 57, 13] | [0, 95, 73, 37] | [0, 69, 63, 24] | [0, 71, 65, 87, 50] | [2, 108, 67, 86, 19] | [1, 99, 68, 107] | [2, 16, 72, 81] | [4, 104, 77, 54, 51] | [8, 83, 96, 64, 102] | [1, 90, 42, 85] | [4, 11, 97, 101, 105] | [2, 103, 79, 34, 106] | [8, 31, 44, 32] | [5, 14, 40, 80] | [9, 55, 66, 43] | [1, 36, 21, 100, 70] | [0, 58, 28, 82, 17]"
