scenario,test_name,total_distance,runtime_ms,tours
"scenario2","dataset_006",5024.11,13.87,"[7, 27, 72, 12] | [9, 16, 81, 53] | [0, 48, 36, 96, 19] | [7, 38, 43] | [7, 91, 31] | [8, 25, 40, 41] | [5, 70, 42, 22] | [9, 46, 14, 30] | [0, 93, 71, 49, 35] | [6, 97, 50, 59, 11] | [3, 51, 52, 45] | [0, 47, 54, 55] | [7, 95, 56, 105, 18] | [9, 24, 37, 57] | [8, 13, 23, 98] | [7, 62, 104] | [7, 20, 86] | [8, 28, 29, 66, 102] | [7, 34, 68, 85] | [9, 74, 69, 15] | [2, 92, 84, 33] | [7, 87, 101, 77, 32] | [4, 106, 10, 78] | [3, 103, 80, 82] | [0, 108, 100, 76] | [2, 99, 44, 67] | [7, 58, 79, 94, 107] | [3, 64, 39] | [5, 21, 109] | [9, 83, 26, 61] | [4, 60, 73, 89] | [7, 17, 88, 90, 75] | [2, 65, 63]"
