scenario,test_name,total_distance,runtime_ms,tours
"scenario2","dataset_039",5075.93,12.92,"[7, 22, 13, 87] | [1, 24, 64, 23] | [1, 107, 29, 15, 10] | [4, 19, 99, 31] | [2, 26, 42, 58] | [7, 69, 11, 34, 88] | [2, 39, 28, 84] | [1, 43, 104, 45] | [5, 47, 46] | [5, 98, 25] | [2, 103, 79, 37, 48] | [9, 49, 14, 61] | [3, 50, 81, 20] | [1, 80, 52] | [1, 108, 44] | [8, 38, 53, 97] | [0, 90, 54, 21, 73] | [5, 66, 60, 18] | [4, 12, 41, 67] | [7, 105, 68, 71, 17] | [7, 85, 70, 83, 40] | [0, 93, 63, 72] | [1, 75, 36, 35] | [5, 33, 27, 76, 94] | [2, 82, 102, 86] | [0, 57, 89, 106] | [9, 92, 100] | [4, 109, 74] | [2, 30, 51, 91] | [0, 96, 16, 95, 59] | [6, 78, 101, 56, 77] | [4, 55, 65] | [0, 32, 62]"
