scenario,test_name,total_distance,runtime_ms,tours
"scenario2","dataset_085",4787.14,14.52,"[9, 51, 101, 11, 15] | [8, 17, 57, 21] | [4, 12, 23, 70] | [9, 49, 25, 27, 79] | [1, 40, 24, 28, 56] | [1, 88, 14, 65, 33] | [1, 39, 38, 16] | [9, 20, 43, 13] | [4, 78, 31, 68] | [1, 106, 81, 45] | [8, 46, 59, 22] | [0, 29, 104, 50, 85] | [0, 53, 26, 72] | [2, 37, 76, 54] | [7, 52, 83, 71] | [4, 18, 96, 84, 67] | [7, 82, 69, 75] | [3, 107, 90, 73, 19] | [1, 74, 66, 87] | [4, 97, 32, 48, 77] | [0, 86, 62, 105] | [0, 99, 89] | [0, 64, 80] | [8, 58, 36, 92] | [7, 91, 34, 93] | [8, 94, 109, 100] | [1, 95, 30] | [8, 102, 10] | [9, 63, 35, 41] | [0, 98, 60] | [7, 108, 47] | [6, 103, 61] | [1, 55, 42] | [4, 44]"
