scenario,test_name,total_distance,runtime_ms,tours
"scenario2","dataset_036",4236.02,11.35,"[7, 13, 14, 26, 56] | [3, 10, 68, 41] | [2, 20, 78, 29] | [8, 104, 32, 60] | [9, 59, 38, 36] | [7, 11, 33, 39] | [7, 40, 76, 72] | [9, 106, 42, 31] | [6, 46, 84, 24] | [1, 18, 49, 44] | [7, 71, 23, 62] | [8, 65, 47] | [8, 34, 109] | [1, 51, 21, 74] | [5, 61, 53] | [5, 52, 48] | [5, 95, 27, 75] | [2, 80, 58, 97] | [8, 89, 63] | [8, 100, 30] | [6, 64, 16, 87] | [4, 85, 66, 88, 15] | [9, 67, 105, 12] | [5, 93, 50, 25, 70] | [9, 103, 35, 79, 94] | [2, 83, 90, 107, 86] | [6, 54, 91, 101, 82] | [1, 96, 99, 108] | [5, 57, 28, 19, 43] | [2, 22, 17, 69] | [9, 92, 81] | [9, 77, 55] | [1, 98, 73, 37] | [3, 102, 45]"
