scenario,test_name,total_distance,runtime_ms,tours
"scenario2","dataset_015",4999.23,14.83,"[4, 102, 15, 16, 48] | [6, 103, 21] | [6, 63, 12] | [6, 26, 57, 89] | [3, 31, 51, 30] | [9, 46, 35, 34] | [9, 25, 36, 42] | [6, 18, 37, 45] | [0, 105, 59, 28, 38] | [0, 58, 41, 20] | [2, 29, 54, 47, 32] | [4, 50, 27, 88, 100] | [9, 23, 107, 10] | [9, 79, 64, 55] | [6, 68, 72, 77, 56] | [2, 75, 70, 62] | [1, 80, 17, 71] | [6, 74, 109] | [6, 87, 52] | [4, 13, 76, 40] | [1, 93, 86, 66] | [4, 19, 83, 90, 60] | [2, 91, 33, 98] | [6, 92, 108, 67] | [8, 94, 106, 81, 73] | [1, 104, 95] | [1, 39, 53] | [9, 85, 49, 96, 101] | [6, 65, 22, 82] | [2, 44, 11, 69] | [9, 61, 84] | [9, 43, 99] | [1, 14, 78] | [6, 24, 97]"
