scenario,test_name,total_distance,runtime_ms,tours
"scenario2","dataset_058",5000.43,13.37,"[5, 47, 10, 36] | [4, 20, 19, 42] | [7, 30, 83, 86] | [2, 24, 44, 31] | [2, 89, 17, 34] | [2, 37, 33, 109] | [9, 52, 38] | [4, 76, 25] | [8, 49, 39, 32] | [3, 29, 51, 45, 84] | [2, 50, 66, 68, 22] | [5, 91, 40, 53] | [7, 105, 54, 108, 46] | [1, 62, 12, 56] | [8, 57, 104] | [8, 92, 55] | [3, 58, 101, 18, 90] | [6, 85, 61] | [6, 75, 26] | [5, 63, 69, 11] | [1, 103, 64, 59] | [2, 95, 43, 67] | [6, 71, 78, 27, 82] | [8, 48, 74, 87] | [3, 79, 98, 16, 77] | [3, 80, 102, 35, 88] | [3, 106, 81, 23] | [8, 107, 41, 93, 96] | [5, 65, 13, 14, 100] | [2, 70, 15, 28, 60] | [8, 97, 21, 73, 94] | [2, 72, 99]"
