scenario,test_name,total_distance,runtime_ms,tours
"scenario2","dataset_027",5158.22,12.62,"[4, 98, 18, 71] | [6, 101, 13, 44] | [8, 49, 42, 25] | [2, 30, 87] | [3, 52, 10] | [8, 34, 86] | [8, 23, 55] | [5, 90, 37, 21, 16] | [7, 88, 76, 38] | [2, 41, 57, 19, 83] | [6, 43, 24, 78] | [7, 79, 32, 105, 46] | [2, 66, 109, 33, 48] | [6, 31, 53, 59] | [6, 35, 81, 93, 54] | [7, 36, 27, 56, 63] | [7, 68, 15, 85] | [7, 26, 60, 17] | [5, 51, 97, 61] | [6, 20, 64, 50] | [3, 92, 95, 67] | [0, 47, 96, 72] | [8, 103, 70, 100, 40] | [8, 39, 89, 73] | [6, 94, 75, 65] | [6, 107, 82, 80] | [6, 99, 106, 77] | [6, 22, 104, 11] | [8, 45, 29, 12] | [7, 58, 91, 69] | [2, 28, 84, 62, 108] | [8, 74, 102] | [9, 14]"
