scenario,test_name,total_distance,runtime_ms,tours
"scenario2","dataset_079",4865.84,11.02,"[7, 49, 19, 16, 62] | [1, 23, 101, 84] | [4, 50, 20, 99] | [1, 88, 13, 107, 31] | [8, 22, 33, 85] | [3, 34, 52] | [3, 91, 17] | [1, 40, 104, 15] | [6, 45, 108, 55] | [3, 46, 66, 36, 48] | [6, 47, 92, 97] | [6, 30, 71, 26] | [1, 54, 100, 89, 37] | [0, 32, 58, 81, 56] | [0, 78, 59] | [4, 63, 25] | [0, 14, 102, 60] | [1, 82, 61] | [1, 44, 109] | [3, 96, 98, 39] | [3, 41, 10, 65] | [9, 103, 67, 90, 24] | [8, 27, 83, 68, 57] | [1, 70, 69, 86] | [3, 28, 80, 72] | [1, 74, 106, 43] | [0, 94, 75] | [2, 12, 87] | [8, 79, 76, 95] | [6, 42, 18, 73, 29] | [8, 77, 53, 21] | [3, 93, 105, 64] | [1, 51, 11] | [1, 38, 35]"
