scenario,test_name,total_distance,runtime_ms,tours
"scenario2","dataset_099",5675.10,11.46,"[9, 65, 23, 21] | [7, 15, 75, 24] | [9, 91, 27, 11, 28] | [9, 56, 25, 35, 31] | [9, 13, 33, 60] | [8, 42, 83, 45, 66] | [6, 62, 72, 22] | [8, 50, 61, 26] | [9, 53, 94, 10] | [5, 100, 103, 30] | [4, 55, 107] | [7, 37, 63] | [1, 36, 34, 57] | [9, 19, 67, 58, 86] | [3, 59, 47, 108] | [7, 14, 16, 64, 90] | [3, 105, 12, 102] | [9, 109, 70] | [9, 52, 80] | [9, 85, 89, 40] | [5, 51, 44, 97, 73] | [0, 76, 48, 84] | [5, 101, 18, 74] | [2, 79, 92, 17, 32] | [4, 87, 82, 98] | [5, 29, 39, 104] | [7, 95, 96, 81] | [7, 88, 43, 20] | [8, 49, 46, 68] | [9, 106, 69, 99] | [5, 78, 54, 93, 71] | [3, 77, 41] | [9, 38]"
