scenario,test_name,total_distance,runtime_ms,tours
"scenario2","dataset_026",4779.98,15.46,"[3, 105, 22, 69] | [1, 27, 48, 78, 23] | [5, 64, 80, 19] | [3, 97, 12, 31] | [9, 10, 30, 32] | [2, 53, 85, 33] | [0, 59, 14, 36, 67] | [9, 68, 18, 37] | [2, 101, 20, 50, 41] | [9, 65, 43, 51, 35] | [0, 94, 46, 34] | [5, 38, 75, 83] | [9, 49, 89, 104] | [7, 60, 21, 54] | [8, 28, 109, 57, 90] | [7, 62, 63, 66] | [1, 86, 70, 71] | [0, 25, 88, 95] | [2, 73, 76, 74] | [8, 103, 45, 39] | [4, 56, 61, 106] | [9, 87, 84, 16] | [1, 98, 55, 93] | [7, 92, 108, 17] | [3, 99, 79, 96, 107] | [0, 24, 72, 44] | [9, 100, 29, 58, 40] | [2, 26, 91, 102] | [4, 81, 13, 77] | [7, 42, 15] | [3, 82, 11, 52] | [4, 47]"
