scenario,test_name,total_distance,runtime_ms,tours
"scenario2","dataset_063",4322.09,13.11,"[2, 12, 17, 59] | [0, 74, 18, 13] | [7, 26, 19, 99] | [5, 31, 30, 101] | [8, 20, 39, 67] | [9, 52, 44] | [9, 23, 102] | [0, 69, 45, 38] | [6, 47, 34, 48] | [5, 49, 50, 32, 63] | [2, 43, 72, 96, 51] | [2, 54, 53, 27, 57] | [1, 55, 21, 105] | [0, 64, 94, 40] | [0, 58, 100, 61] | [6, 65, 62, 108] | [7, 78, 68, 106] | [1, 84, 24, 90, 70] | [5, 71, 89, 60] | [1, 76, 85] | [1, 25, 109] | [1, 79, 37, 88, 82] | [3, 15, 80, 83] | [7, 29, 81, 22] | [4, 16, 86, 98] | [9, 91, 92, 97] | [5, 107, 33, 75] | [5, 104, 36, 10] | [0, 28, 46, 87, 56] | [7, 103, 14, 73, 93] | [6, 41, 77, 95] | [1, 66, 42] | [4, 35, 11]"
