scenario,test_name,total_distance,runtime_ms,tours
"scenario2","dataset_096",5171.32,14.32,"[5, 82, 54, 13, 18] | [3, 20, 79, 39] | [8, 17, 60, 26] | [7, 62, 61, 33] | [7, 34, 27, 74] | [4, 24, 109, 37] | [7, 56, 22, 76] | [9, 15, 98, 41] | [4, 46, 103, 25] | [6, 47, 107, 11, 35] | [0, 71, 99, 49] | [4, 78, 104, 51] | [6, 94, 66, 29, 53] | [5, 69, 43, 65] | [3, 86, 58, 72] | [6, 59, 88, 48, 28] | [9, 70, 31, 75] | [4, 68, 21, 91] | [8, 73, 80, 19] | [8, 32, 16, 95, 77] | [0, 64, 87, 83] | [4, 84, 97, 81] | [4, 106, 36, 44] | [8, 102, 89, 100] | [8, 38, 108, 101] | [7, 67, 57, 30] | [9, 63, 42, 90] | [8, 50, 52, 45, 93] | [5, 55, 105, 10] | [4, 12, 85, 96] | [4, 23, 14, 92] | [7, 40]"
