scenario,test_name,total_distance,runtime_ms,tours
"scenario2","dataset_083",4999.30,13.34,"[0, 18, 17, 102, 14] | [2, 20, 49, 41] | [5, 21, 88, 15, 96] | [3, 100, 24, 12] | [3, 62, 34, 26] | [9, 33, 30, 107] | [8, 28, 38, 99] | [7, 83, 25, 39] | [7, 43, 64, 51] | [6, 46, 56, 97, 27] | [8, 52, 66] | [3, 81, 10] | [6, 70, 13, 79, 53] | [3, 82, 84, 22] | [3, 55, 31, 73] | [2, 85, 58, 36, 16] | [2, 109, 60, 90] | [5, 71, 61, 68] | [6, 63, 19, 95] | [3, 67, 69, 40, 65] | [1, 86, 78] | [1, 72, 74] | [3, 80, 94, 48] | [3, 76, 104, 101] | [3, 106, 91, 50, 57] | [6, 92, 108] | [6, 75, 44] | [4, 98, 93, 23] | [5, 77, 42, 37] | [3, 87, 54, 47] | [3, 29, 32, 89, 103] | [3, 11, 105] | [7, 45, 35] | [3, 59]"
