scenario,test_name,total_distance,runtime_ms,tours
"scenario2","dataset_095",4918.02,14.53,"[0, 16, 39, 71, 19] | [0, 103, 25, 15] | [2, 106, 28, 88, 13] | [6, 32, 12, 26] | [3, 24, 98, 82, 33] | [5, 100, 20, 36] | [0, 85, 105, 21] | [7, 48, 102, 54, 40] | [8, 18, 17, 108, 50] | [7, 80, 51, 27, 94] | [3, 63, 52] | [3, 38, 61] | [1, 90, 30, 55] | [3, 109, 57] | [3, 95, 10] | [9, 72, 59, 44] | [3, 60, 31, 79] | [9, 92, 64] | [9, 43, 91] | [8, 34, 81, 70] | [7, 87, 67, 75] | [5, 68, 74, 107] | [6, 101, 47, 46] | [2, 104, 76, 11] | [5, 49, 37, 84] | [7, 58, 89, 78] | [2, 99, 83, 22] | [3, 86, 23, 29] | [5, 45, 53, 41] | [7, 42, 62, 93] | [2, 69, 65, 96, 66] | [9, 97, 77, 35, 14] | [0, 56, 73]"
