scenario,test_name,total_distance,runtime_ms,tours
"scenario2","dataset_029",5006.26,15.31,"[4, 23, 81] | [4, 69, 22] | [6, 15, 99, 45] | [4, 20, 30, 88] | [8, 104, 31, 32] | [2, 74, 33, 108] | [1, 35, 28, 85, 54] | [9, 59, 37, 67, 26] | [6, 58, 63, 13] | [3, 47, 91, 62] | [6, 55, 53, 48] | [0, 102, 43, 49] | [1, 80, 40, 50] | [4, 107, 36, 52] | [6, 83, 12, 56] | [7, 89, 57, 72] | [6, 61, 84, 27, 29] | [7, 68, 76, 11, 101] | [8, 70, 92, 19, 41] | [6, 82, 42, 73, 71] | [7, 79, 95, 75] | [6, 98, 24, 106, 77] | [2, 66, 38, 87] | [7, 51, 64, 93, 90] | [7, 94, 100, 86] | [6, 103, 97, 21, 16] | [6, 46, 25, 18] | [2, 96, 65, 34, 14] | [4, 78, 109] | [1, 39, 105] | [7, 10, 17] | [6, 44, 60]"
