scenario,test_name,total_distance,runtime_ms,tours
"scenario2","dataset_042",4780.71,13.36,"[6, 15, 10, 65] | [5, 14, 30, 36, 32] | [9, 81, 44, 27] | [5, 82, 89, 39] | [4, 103, 38, 40] | [3, 68, 21, 42] | [8, 64, 35, 43] | [7, 49, 59, 60] | [8, 53, 74] | [8, 20, 69] | [4, 86, 54, 105, 24] | [2, 48, 28, 83, 55] | [2, 57, 18, 19, 70] | [1, 37, 61, 96] | [2, 109, 108, 62] | [9, 41, 63, 51] | [9, 52, 67, 87] | [6, 106, 71, 101, 26] | [2, 90, 50, 73, 95] | [6, 92, 33, 23] | [1, 29, 77, 85, 58] | [0, 78, 17, 102] | [7, 84, 13, 97, 93] | [7, 94, 22, 91] | [2, 100, 98] | [9, 47, 80] | [2, 12, 79, 104] | [9, 34, 31, 16] | [7, 75, 56, 45] | [8, 72, 66, 76] | [2, 107, 88] | [9, 99, 46, 11] | [9, 25]"
