scenario,test_name,total_distance,runtime_ms,tours
"scenario2","dataset_081",4128.65,12.30,"[0, 10, 92, 29] | [7, 21, 22, 54] | [8, 43, 27, 103, 13] | [8, 11, 12, 33] | [4, 37, 63, 35] | [0, 95, 40] | [0, 23, 109] | [5, 105, 52, 101] | [4, 28, 55, 80] | [8, 41, 57, 59, 79] | [5, 46, 60, 32] | [1, 14, 18, 61] | [8, 64, 94, 51] | [1, 88, 65, 49, 108] | [2, 48, 16, 98, 66] | [4, 69, 67, 84, 45] | [2, 86, 89, 70] | [2, 106, 39, 72] | [4, 53, 75, 83] | [3, 76, 36, 25] | [6, 77, 62, 30] | [5, 107, 82, 26, 56] | [9, 58, 91, 31] | [1, 102, 78, 93] | [5, 104, 96, 44] | [3, 100, 99, 24] | [2, 47, 74] | [3, 42, 38] | [4, 68, 50, 15, 81] | [5, 71, 87, 90, 17] | [1, 73, 34, 19, 97] | [5, 20, 85]"
